20201223,徐汇,衡山路,公安大楼，总价低一房，全明户型,543万,1室1厅 | 48.39平米 | 东 | 精装 | 32层  | 塔楼,http://image1.ljcdn.com/110000-inspection/0cfba931-b3ad-44a9-bf8b-99327d04ebdf_1000.jpg.296x216.jpg
20201223,徐汇,衡山路,此房售后公房，唯一住房税少，朝南采光好，全新装修,450万,1室1厅 | 37.18平米 | 南 | 精装 | 中楼层(共5层) | 1976年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dHCKrmHr5_1.jpg.296x216.jpg
20201223,徐汇,衡山路,淮海中路低总价+租金好+业主诚售+看房电联维护人,380万,1室0厅 | 31.71平米 | 东 | 精装 | 低楼层(共6层) | 1982年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_tocYs65k4_1.jpg.296x216.jpg
20201223,徐汇,衡山路,高区朝南电梯房+满五不唯一+近地铁1号线,670万,1室1厅 | 55.02平米 | 南 | 精装 | 高楼层(共25层) | 1992年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_zZSlnX1As_1.jpg.296x216.jpg
20201223,徐汇,衡山路,衡复保护区淮海中路板块，南北双花园近地铁！房主自荐,650万,2室1厅 | 66.83平米 | 南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_UQmvjflx1_1.jpg.296x216.jpg
20201223,徐汇,衡山路,售后公房，边套全明，看房方便，拎包入住，自住装修,730万,1室1厅 | 52.2平米 | 南 | 精装 | 中楼层(共5层) | 1981年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_JVbcnNRgp_1.jpg.296x216.jpg
20201223,徐汇,衡山路,高安路9弄1房1厅，户型正气，2020年全新建的全明户型房主自荐,538万,1室1厅 | 40.78平米 | 南 | 毛坯 | 中楼层(共6层) | 1949年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_P1RZkPCl2_1.jpg.296x216.jpg
20201223,徐汇,衡山路,懿园 2室2厅 南,1730万,2室2厅 | 115平米 | 南 | 精装 | 低楼层(共3层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_yVFdSjYmV_1.jpg.296x216.jpg
20201223,徐汇,衡山路,兴国路兴国宾馆旁边三房，兴国宾馆可做后花园的小区房主自荐,1200万,3室2厅 | 95.3平米 | 东南 | 精装 | 中楼层(共7层) | 1984年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-aa765a6f-b27e-4bea-8dba-b3870bdebd54.jpg.296x216.jpg
20201223,徐汇,衡山路,高安路9弄 交通便利 房龄较新 地段比较好,541万,1室1厅 | 40.78平米 | 南 | 简装 | 高楼层(共6层) | 1949年建 | 板楼,http://image1.ljcdn.com/110000-inspection/fa7e4a0e-e0c0-4b9d-bc15-665ce1de2697_1000.jpg.296x216.jpg
20201223,徐汇,衡山路,吴兴路小户型总价低，业主诚售价格可谈，近徐汇公园,558万,1室1厅 | 50.01平米 | 东 | 精装 | 32层 | 1992年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/prod-c6c891df-26fc-465e-9210-4545c41ed87b.jpg.296x216.jpg
20201223,徐汇,衡山路,满五年唯一、双会所、地铁口、高区景观房、诚意出售房主自荐,1410万,2室2厅 | 115.19平米 | 南 | 精装 | 中楼层(共32层) | 2000年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/prod-19bf4a48-25e4-46af-85bb-a470d8782487.jpg.296x216.jpg
20201223,徐汇,衡山路,武康路兴国路+好楼层+好采光+边套+闹中取静+诚售房主自荐,380万,1室1厅 | 35.27平米 | 南 | 精装 | 低楼层(共6层) | 1981年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-ab5dbb49-2e4d-4122-91b8-8dab33f13d34.jpg.296x216.jpg
20201223,徐汇,衡山路,兴国路151弄 2室0厅 南,495万,2室0厅 | 46.7平米 | 南 | 其他 | 低楼层(共3层) | 1949年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_cuGuPpFn6_1.jpg.296x216.jpg
20201223,徐汇,衡山路,常熟路地铁口；顶楼带露台；95年房龄1梯3户,1100万,2室2厅 | 78.8平米 | 南 | 精装 | 高楼层(共7层) | 1995年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_4pUvLzgG7_1.jpg.296x216.jpg
20201223,徐汇,衡山路,五原路、新式里弄产权房，难得出来的房源房主自荐,430万,1室1厅 | 41.1平米 | 南 | 简装 | 低楼层(共3层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fWnHlv9au_1.jpg.296x216.jpg
