20201223,闵行,春申,普乐二村新上一房 位置好楼层好 诚意出售房主自荐,208万,1室1厅 | 41.52平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_eR6iVo3mP_1.jpg.296x216.jpg
20201223,闵行,春申,满五唯一，房改售房，税费少，两年精装修，采光好房主自荐,498万,2室1厅 | 67.14平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5AozUuRhq_1.jpg.296x216.jpg
20201223,闵行,春申,满五唯一，南北双阳台，大一房，总价低，业主诚意出售房主自荐,233万,1室1厅 | 56.13平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_SE5kGLbHb_1.jpg.296x216.jpg
20201223,闵行,春申,南北通高楼层带露台，精装修拎包可入住。,555万,2室1厅 | 95.39平米 | 南 北 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_THnjgrBjp_1.jpg.296x216.jpg
20201223,闵行,春申,双南两房，装修可以，位置好，小区干净清爽,492万,2室1厅 | 76.97平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_uHPjZypo1_1.jpg.296x216.jpg
20201223,闵行,春申,此房南北格局，一手动迁，不靠路， 看房方便,354万,2室1厅 | 77.01平米 | 南 北 | 简装 | 低楼层(共13层) | 2007年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-15b74c36-8c02-4d60-a475-80ae3152c20c.jpg.296x216.jpg
20201223,闵行,春申,位置安静，楼层好，经典户型，业主诚意出售。,265万,2室1厅 | 58.7平米 | 南 北 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oii8ypCN0_1.jpg.296x216.jpg
20201223,闵行,春申,中间位置，中高楼层，精装修，拎包入住,419万,2室1厅 | 74.94平米 | 南 北 | 精装 | 中楼层(共13层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dlZL9VzFI_1.jpg.296x216.jpg
20201223,闵行,春申,楼层好配套齐全，万科物业，自带产权车位,755万,2室2厅 | 85.86平米 | 南 | 精装 | 中楼层(共11层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zP7hF27h2_1.jpg.296x216.jpg
20201223,闵行,春申,小区中间位置，楼层视野好，南北通透，自住保养精品房主自荐,950万,2室2厅 | 111平米 | 南 北 | 精装 | 中楼层(共25层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_r2fH665A0_1.jpg.296x216.jpg
20201223,闵行,春申,地铁口，花园位置，满五唯一，精装自住，诚意出售,402万,2室2厅 | 77.48平米 | 南 北 | 精装 | 低楼层(共13层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_WuPeRDAfa_1.jpg.296x216.jpg
20201223,闵行,春申,业主诚意出售 位置楼层好 沿河景观,405万,2室1厅 | 72.94平米 | 南 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0lhiumbpO_1.jpg.296x216.jpg
20201223,闵行,春申,厅朝南双阳台，南北通，精装修，保养的好，诚意出售,458万,2室1厅 | 82.74平米 | 南 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_o1aXmmOfq_1.jpg.296x216.jpg
20201223,闵行,春申,小区中间位置好，楼层好，采光通风好房主自荐,266万,2室1厅 | 58.48平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Uiuwyp8A7_1.jpg.296x216.jpg
20201223,闵行,春申,新上精装大一房，带露台，南北通，位置好，诚意出售！,306万,1室1厅 | 53.58平米 | 南 北 | 精装 | 高楼层(共11层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_7FrzYRkMk_1.jpg.296x216.jpg
20201223,闵行,春申,地铁沿线大一房，精装修家具全给，拎包入住,270万,1室1厅 | 53.53平米 | 南 | 精装 | 低楼层(共13层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4n5cfWfAU_1.jpg.296x216.jpg
20201223,闵行,春申,此房为售后公房无增值税，楼层适中，南北通透。,518万,2室1厅 | 70.2平米 | 南 北 | 精装 | 中楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_pKSb4dCMj_1.jpg.296x216.jpg
20201223,闵行,春申,全新装修，视野宽阔，釆光充足，格局合理。,291万,2室1厅 | 70.5平米 | 南 北 | 精装 | 中楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vkEewihoy_1.jpg.296x216.jpg
20201223,闵行,春申,买进价高 精装修 边套全明户型 采光通风好 诚意出售,475万,2室1厅 | 64.4平米 | 南 | 精装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gmyEcrJdG_1.jpg.296x216.jpg
20201223,闵行,春申,华唐苑，两室两厅，南北通，中间楼层，视野好,438万,2室2厅 | 90.67平米 | 南 | 简装 | 低楼层(共6层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XaGPp4xUH_1.jpg.296x216.jpg
20201223,闵行,春申,南北两房：宜家人群的上好选择哦~~房主自荐,269万,2室1厅 | 62.17平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_8wMyqzVHv_1.jpg.296x216.jpg
20201223,闵行,春申,无浪费面积，中间楼层，安静无噪音,269.5万,1室1厅 | 56.11平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-581052f0-b7fb-416a-b448-d35d34dd8a48.jpg.296x216.jpg
20201223,闵行,春申,房东在国外 一梯两户双南两房，动迁无增值税 厨卫全明,499万,2室1厅 | 69.73平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gJxLX6HLX_1.jpg.296x216.jpg
20201223,闵行,春申,房型正气双阳台，位置安静一梯两户，税费少诚意出售,350万,2室2厅 | 90.65平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ft9uB9cMt_1.jpg.296x216.jpg
20201223,闵行,春申,普乐二村一房 采光视野好 户型正气 诚意出售房主自荐,210万,1室1厅 | 41.4平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2COqIHraV_1.jpg.296x216.jpg
20201223,闵行,春申,顶楼复式 业主自住保养好 看房方便 实际使用面积大房主自荐,640万,4室2厅 | 145.99平米 | 南 北 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UsA9JE4jQ_1.jpg.296x216.jpg
20201223,闵行,春申,春申景城三期大三房 房型通透 精装修 中 央空调带地暖,1200万,3室2厅 | 137.45平米 | 南 | 精装 | 低楼层(共25层) | 2011年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_k48SaaqiF_1.jpg.296x216.jpg
20201223,闵行,春申,中海寰宇精装大三房，南北大三房。房主自荐,980万,3室2厅 | 130平米 | 南 | 精装 | 低楼层(共18层) | 2015年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_qOusAHqHk_1.jpg.296x216.jpg
20201223,闵行,春申,满五年唯一，采光无遮挡，视野开阔大复式，居家精装修,700万,4室2厅 | 177.25平米 | 南 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LXCv2Bl4d_1.jpg.296x216.jpg
20201223,闵行,春申,大复式朝南、大飘窗、 南北通透、 采光充足、居住舒适,595万,4室2厅 | 101平米 | 南 北 | 精装 | 高楼层(共6层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oDbw5kXLC_1.jpg.296x216.jpg
20201223,闵行,春申,双层复式，大露台，业主诚售，居住环境安静,636万,4室3厅 | 163.04平米 | 南 | 毛坯 | 高楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_eY2h4YZG1_1.jpg.296x216.jpg
20201223,闵行,春申,虹景苑 3室2厅 南,555万,3室2厅 | 131.76平米 | 南 | 简装 | 中楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ujDfioLsl_1.jpg.296x216.jpg
20201223,闵行,春申,小区位置安静一梯两户 南北通三房采光好 户型正气,480万,3室1厅 | 86.26平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_CzjtTiVu4_1.jpg.296x216.jpg
20201223,闵行,春申,户型方正，满五年，带南北花园，采光无遮挡，诚意出售,1400万,5室2厅 | 200.23平米 | 南 | 精装 | 低楼层(共10层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UgBhZjLwt_1.jpg.296x216.jpg
20201223,闵行,春申,正气三房 居家装修 南北双阳台,580万,3室2厅 | 109.88平米 | 南 | 精装 | 低楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_49TmEKr1Q_1.jpg.296x216.jpg
20201223,闵行,春申,普乐三村 2室1厅 南,280万,2室1厅 | 63.22平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4kbJfGI9H_1.jpg.296x216.jpg
20201223,闵行,春申,全明户型，视野宽阔，釆光充足，格局合理,330万,2室1厅 | 75.46平米 | 南 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Knf6sppwT_1.jpg.296x216.jpg
20201223,闵行,春申,森安苑 双南二房 闹中取静 诚意出售房主自荐,295万,2室1厅 | 73.56平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-f09d6b6f-95b0-4247-821b-5b3abaabd183.jpg.296x216.jpg
20201223,闵行,春申,高区采光无遮挡，精装修，位置安静，两房朝南,508万,2室2厅 | 84.52平米 | 南 | 精装 | 高楼层(共18层) | 2011年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-87040cd8-b7b2-455f-8de9-585c4c132081.jpg.296x216.jpg
20201223,闵行,春申,此房满五年唯一，户型正气，大三房，南北通，诚心出售,570万,3室2厅 | 140.03平米 | 南 北 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LBZ9kTjZU.jpg.296x216.jpg
20201223,闵行,春申,大空间顶楼复式，精装修，拎包入住超省心,1480万,4室2厅 | 170.11平米 | 南 | 精装 | 高楼层(共17层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_wxWKSwYUj_1.jpg.296x216.jpg
20201223,闵行,春申,满五唯一，户型方正，装修保养好，带大花园！！！房主自荐,1100万,4室2厅 | 131.51平米 | 南 | 精装 | 低楼层(共17层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Tpg2GMRjh_1.jpg.296x216.jpg
20201223,闵行,春申,南北两房，地铁15号线路口，小区位置安静,375万,2室2厅 | 84.9平米 | 南 北 | 简装 | 低楼层(共11层) | 2009年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_Et9sCVfhk_1.jpg.296x216.jpg
20201223,闵行,春申,新居家装修临河两房，南北通风双阳台,355万,2室1厅 | 72.74平米 | 南 北 | 简装 | 低楼层(共11层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LKjx5TSC0_1.jpg.296x216.jpg
20201223,闵行,春申,低总价！景城三期南北通三房+满五年唯一+业主诚意出售房主自荐,1200万,3室2厅 | 143.89平米 | 南 北 | 精装 | 低楼层(共30层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_446FOtgOR_1.jpg.296x216.jpg
20201223,闵行,春申,一梯两户房型方正，装修保养好，看房方便位置安静,370万,2室2厅 | 90.65平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_1wXRQbYWA_1.jpg.296x216.jpg
20201223,闵行,春申,店长推荐,税费少出行方便，二套可以付5贷5，有花园,370万,1室0厅 | 31.7平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NbHYY76pQ_1.jpg.296x216.jpg
20201223,闵行,春申,房型正气，临地铁，近菜市场，单价低,360万,2室1厅 | 85.57平米 | 南 北 | 毛坯 | 低楼层(共11层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lUCDcXMaj_1.jpg.296x216.jpg
20201223,闵行,春申,无增值税，全明户型，一梯两户，诚意出售看房提前约,233万,1室1厅 | 55.13平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Vuop8qdK4_1.jpg.296x216.jpg
20201223,闵行,春申,此房双南全明户型，20万精装修，一楼不影响采光,498万,2室1厅 | 63.62平米 | 南 | 精装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_qvKMevY1P_1.jpg.296x216.jpg
20201223,闵行,春申,五期房型，南北通，带阁楼，环境安静,400万,2室2厅 | 82.05平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ZHSypRy8l_1.jpg.296x216.jpg
20201223,闵行,春申,店长推荐，精装一房，拎包入住，带小阁楼房主自荐,418万,1室1厅 | 52.54平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_JLeWcwP1Z_1.jpg.296x216.jpg
20201223,闵行,春申,双南两房 房改售房 低楼层 全明户型,515万,2室1厅 | 74平米 | 南 | 精装 | 低楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FbN1jfY5E_1.jpg.296x216.jpg
20201223,闵行,春申,动迁房，无增值税，价格实惠,边套全明,465万,2室1厅 | 67.7平米 | 南 北 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zGci7G9Rl_1.jpg.296x216.jpg
20201223,闵行,春申,15年小区，电梯刚需两房，无增值税，位置安静房主自荐,439万,2室1厅 | 78.96平米 | 南 | 简装 | 高楼层(共6层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_TCY0BasiM_1.jpg.296x216.jpg
20201223,闵行,春申,业主诚意出售！小区稀有户型，经典南北户型。,460万,2室1厅 | 54平米 | 南 北 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_I7L3VGXeB_1.jpg.296x216.jpg
20201223,闵行,春申,动迁满五唯一，税费少，楼层好，户型好。,280万,1室1厅 | 62.53平米 | 南 | 毛坯 | 中楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oauP5Fykw_1.jpg.296x216.jpg
20201223,闵行,春申,边套全明，低楼层，满五唯一，户型好！,220万,1室1厅 | 48.9平米 | 南 | 毛坯 | 低楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_eNbLibLoS_1.jpg.296x216.jpg
20201223,闵行,春申,春申低价三房，全明户型，满五唯一，南北通,389万,3室1厅 | 88.61平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_muN840GB6_1.jpg.296x216.jpg
20201223,闵行,春申,春申景城湖畔林语 3室2厅 南,966万,3室2厅 | 127.43平米 | 南 | 精装 | 低楼层(共17层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_F2hXuoMkr_1.jpg.296x216.jpg
20201223,闵行,春申,景城高区景观 位置安静 园林设计 万科物业,888万,2室2厅 | 106.54平米 | 南 | 精装 | 中楼层(共17层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_kuSGDiydy_1.jpg.296x216.jpg
20201223,闵行,春申,莲花新村新两房，位置安静 业主急售！！,398万,2室1厅 | 60.19平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_crWJyRgVn_1.jpg.296x216.jpg
20201223,闵行,春申,业主急售！！好房+好位置+好楼层+户型方正双南大两房,330万,2室2厅 | 74.82平米 | 南 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_o3dTnmAEg.jpg.296x216.jpg
20201223,闵行,春申,店长推荐：动迁房！无增值税！价格实惠！边套全明！房主自荐,460万,2室1厅 | 67.47平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Ade0Ygobi_1.jpg.296x216.jpg
20201223,闵行,春申,经典三房，飞机户型小区花园位置，低楼层无大树的遮挡,510万,3室2厅 | 106.74平米 | 南 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vtEaZamJa_1.jpg.296x216.jpg
20201223,闵行,春申,此房满五唯一，精装修，诚意出售，看房方便。房主自荐,305万,2室2厅 | 84.3平米 | 西 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_u3eleL8py_1.jpg.296x216.jpg
20201223,闵行,春申,看房方便 业主诚意出售 价格可谈 诚售房主自荐,325万,2室1厅 | 78.11平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Hp9awCSSq_1.jpg.296x216.jpg
20201223,闵行,春申,双南双阳台，保养得当，视野无遮挡房主自荐,299万,2室1厅 | 75.19平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_rbHqaOVfH_1.jpg.296x216.jpg
20201223,闵行,春申,正气大两房     诚意出售  边套全明,278万,2室1厅 | 63.54平米 | 东南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_23aFiYO33_1.jpg.296x216.jpg
20201223,闵行,春申,徐汇芳邻 居家装修 户型正气 诚心出售 价可谈,262万,2室1厅 | 64.45平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NH0pSaugW_1.jpg.296x216.jpg
20201223,闵行,春申,边套南北两房，全明户型~~~~~~房主自荐,269万,2室1厅 | 62.26平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_46Ako0ouS_1.jpg.296x216.jpg
20201223,闵行,春申,位置安静，出行方便，视野开阔，采光无遮挡,310万,2室1厅 | 75.85平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UV1On36Ws_1.jpg.296x216.jpg
20201223,闵行,春申,一梯两户 双南户型 房型方正 满五唯一 楼层好,515万,2室1厅 | 69.73平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3a61Z3CCZ_1.jpg.296x216.jpg
20201223,闵行,春申,高兴花园大两房，双南户型，动迁属性,470万,2室1厅 | 74.57平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_w5aIvcsJS_1.jpg.296x216.jpg
20201223,闵行,春申,此房位置安静，一梯两户南北通的三房，满五唯一税费少,512万,3室2厅 | 86.26平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_JZ2QAmyUs_1.jpg.296x216.jpg
20201223,闵行,春申,南北通采光好，厅朝南，精装修，诚意出售房主自荐,382万,2室1厅 | 72.06平米 | 南 | 精装 | 高楼层(共11层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_nlBGAnwVK_1.jpg.296x216.jpg
20201223,闵行,春申,华唐苑 2室1厅 南,389万,2室1厅 | 84.91平米 | 南 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_IM5y1YY0p_1.jpg.296x216.jpg
20201223,闵行,春申,15年的大平层，一梯一户+层高3.5米+16平大阳台！,1825万,4室2厅 | 248.17平米 | 南 北 | 精装 | 低楼层(共25层) | 2015年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_8RxWWJckB_1.jpg.296x216.jpg
20201223,闵行,春申,次新小区，品质高，物业管理好，配套完善，房主自荐,849万,3室2厅 | 100.01平米 | 南 | 精装 | 高楼层(共18层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bYGZqN4TF_1.jpg.296x216.jpg
20201223,闵行,春申,功能间多样，位置不靠路很安静，采光好房主自荐,400万,2室2厅 | 83.88平米 | 南 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_sUo2fPQ4v_1.jpg.296x216.jpg
20201223,闵行,春申,蔷薇正气大两房 全明户型 次顶楼 产权清晰 诚意出售房主自荐,338万,2室2厅 | 96.45平米 | 西南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gLQIO9F6f_1.jpg.296x216.jpg
20201223,闵行,春申,小两房，双南户型，带天井，距离地铁站直线距离600米,252万,2室1厅 | 55.36平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_GNxRYpnqe_1.jpg.296x216.jpg
20201223,闵行,春申,徐汇芳邻 户型正气 居家装修 诚心出售,180万,1室1厅 | 37.75平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-43fe1d53-28f7-4970-8c35-4d3048f8d2e0.jpg.296x216.jpg
20201223,闵行,春申,绿地好位置中间楼层，阳光充足，唯一边套全明在售三房,1100万,3室2厅 | 127.05平米 | 南 | 精装 | 中楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_0eZ7LyF2n_1.jpg.296x216.jpg
20201223,闵行,春申,景城双南两房+满五唯一差额小+业主诚意出售,780万,2室2厅 | 85.3平米 | 南 北 | 精装 | 中楼层(共16层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_GmFDP9WhD_1.jpg.296x216.jpg
20201223,闵行,春申,居家装修 户型正气 中间楼层 产权清晰 诚心出售,215万,1室1厅 | 44.29平米 | 南 北 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_xoKgR0PdH_1.jpg.296x216.jpg
20201223,闵行,春申,小区前排+精装双南两房+户型正气+采光好房主自荐,485万,2室1厅 | 73.02平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ygD4Runwk_1.jpg.296x216.jpg
20201223,闵行,春申,2004年房龄、南北通、精装修、位置安静、采光无遮挡,300万,2室1厅 | 62.53平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_BQufH7sqD.jpg.296x216.jpg
20201223,闵行,春申,两房朝南  采光好 户型正气 总价低  产权清晰,308万,2室1厅 | 79.09平米 | 南 | 其他 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_83KWhwdi4_1.jpg.296x216.jpg
20201223,闵行,春申,大一房 满五唯一 小区中间位置 视野采光通风好,177万,1室1厅 | 41.4平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/shfdfs-image/20161003/8ce540d9-83de-441f-8004-4af3772203ec.jpg.296x216.jpg
20201223,闵行,春申,南北双飘窗 带21平院子 南北通风 位置安静房主自荐,450万,2室1厅 | 82.19平米 | 南 | 精装 | 低楼层(共14层) | 2008年建 | 板楼,http://image1.ljcdn.com/shfdfs-image/20170709/de486149-f990-4252-8892-e3c60c344115.jpg.296x216.jpg
20201223,闵行,春申,近徐汇，万科品质，地下室99平没有上产证，露台15平房主自荐,1557万,3室2厅 | 198.25平米 | 南 | 简装 | 3层 | 2008年建 | 板楼 | 联排别墅,http://image1.ljcdn.com/shfdfs-image/20150806/cfdc4997-d843-46ea-ab9b-4f3e02b30dcb.jpg.296x216.jpg
20201223,闵行,春申,祥生瑞和苑 2室2厅 南新上,398万,2室2厅 | 85.04平米 | 南 | 毛坯 | 低楼层(共12层) | 2013年建 | 板楼,
20201223,闵行,春申,南花园，南临水，带电梯，拎包入住。,2750万,4室3厅 | 441平米 | 南 | 精装 | 3层 | 2010年建 | 板楼 | 双拼别墅,http://image1.ljcdn.com/110000-inspection/6c92f899d53a91a8082cd039e8114b7e-055.jpg.296x216.jpg
20201223,闵行,春申,15号线200米 3室2厅2卫 一手动迁免增值税 中间楼层,575万,3室2厅 | 121.15平米 | 南 | 毛坯 | 中楼层(共11层) | 2009年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/24248f2b-e10a-4a8e-b7a0-db6f6ff11f1b.png.296x216.jpg
20201223,闵行,春申,临小区景观河，视野开阔，位置佳，带阁楼和地下室房主自荐,1550万,4室2厅 | 304平米 | 南 | 毛坯 | 3层 | 2008年建 | 板楼 | 联排别墅,http://image1.ljcdn.com/110000-inspection/3ae43b13baa78a01a5348275b4eb79a2-067.jpg.296x216.jpg
20201223,闵行,春申,笋盘三期精装修别墅  开发商装修保养好  采光好,2350万,4室2厅 | 415平米 | 南 | 精装 | 3层 | 2007年建 | 板楼 | 双拼别墅,http://image1.ljcdn.com/110000-inspection/ed40d605f02b5f6353df9cf8947d8549-035.jpg.296x216.jpg
20201223,闵行,春申,南花园，南临水，带电梯，拎包入住。,2750万,4室3厅 | 441平米 | 南 | 精装 | 3层 | 2010年建 | 板楼 | 双拼别墅,http://image1.ljcdn.com/110000-inspection/a1c0a90ab10bd22f61d0f478293b749e-091.jpg.296x216.jpg
20201223,闵行,春申,万科品质，精装叠加景观别墅，复式四房带两个超大露台,1295万,4室2厅 | 178.18平米 | 南 | 精装 | 下叠(共3层) | 2007年建 | 板楼 | 叠拼别墅,http://image1.ljcdn.com/110000-inspection/f0b2db48fc4f58cb6cd229f84f3ca1ed-082.jpg.296x216.jpg
20201223,闵行,春申,月光流域——奢华顶配的独栋别墅房主自荐,4500万,5室3厅 | 611.87平米 | 南 | 精装 | 10层 | 2003年建 | 板楼 | 独栋别墅,http://image1.ljcdn.com/110000-inspection/5ce5d47f4dee48fb0e34fe36621ef1dc-086.jpg.296x216.jpg
20201223,闵行,春申,OMG 买它 买它 买它 好房子 户型好 位置好,320万,1室1厅 | 63.81平米 | 南 | 毛坯 | 低楼层(共12层) | 2011年建 | 板楼,
20201223,闵行,春申,一梯两户，双南大两房，边套全明，中间楼层，可做普宅,325万,2室1厅 | 75.46平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/a3d3c70e-200a-4ea1-910e-4ff8537fb8ff.png.296x216.jpg
