20201223,宝山,共康,链家优选，共康七村，一梯二户，一房改二房，精装修！房主自荐,260万,2室1厅 | 52.15平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Q9u9gR1iC_2.jpg.296x216.jpg
20201223,宝山,共康,新房源，品质小区少有小户型 南北通 地铁1号线500米,470万,2室2厅 | 70.21平米 | 南 北 | 简装 | 高楼层(共16层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_l7aFygP5v.jpg.296x216.jpg
20201223,宝山,共康,09电梯房+一楼复式带花园+近地铁+59%绿化+鸟语花香房主自荐,620万,4室3厅 | 146.14平米 | 南 | 简装 | 低楼层(共17层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/39e85f03-06bc-4f38-a733-d21d2f75b054_1000.jpg.296x216.jpg
20201223,宝山,共康,双南户型 精装修 近地铁 万达商圈 业主急售房主自荐,329万,2室1厅 | 67.02平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_WSDddD07x.jpg.296x216.jpg
20201223,宝山,共康,南北通透格局好，采光充足，生活配套齐全，交通便利,325万,2室1厅 | 73.06平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/9a30d2c8-0920-45d9-8e80-af9106aa6f2a_1000.jpg.296x216.jpg
20201223,宝山,共康,低总价 低单价 少税费 诚意出售 方便看房,205万,1室1厅 | 51平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_kkM0oc0aZ.jpg.296x216.jpg
20201223,宝山,共康,满五唯一，新装修，楼层好，三阳台采光充足，视野好。房主自荐,325万,2室1厅 | 68.99平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_cTAFBZIDG_1.jpg.296x216.jpg
20201223,宝山,共康,精装电梯房优质楼层+视野宽阔+少税费+独立阳台,360万,2室2厅 | 71.43平米 | 南 北 | 精装 | 低楼层(共8层)  | 板楼,http://image1.ljcdn.com/110000-inspection/72d417e9-e091-4d8f-a87c-32363fe73760_1000.jpg.296x216.jpg
20201223,宝山,共康,小户型总价低+满五唯一+南北通透+二个地铁,258万,1室1厅 | 50.72平米 | 南 北 | 其他 | 低楼层(共8层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_wNfhUeyor.jpg.296x216.jpg
20201223,宝山,共康,共康七村 2室1厅 南,260万,2室1厅 | 55.7平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LKJaVLxlv.jpg.296x216.jpg
20201223,宝山,共康,北欧+美式的风格+双阳台+满五唯一新上,545万,2室1厅 | 83.12平米 | 南 | 精装 | 高楼层(共18层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/376d75c5-f0eb-4775-8e0b-c12c1f3576ae_1000.jpg.296x216.jpg
20201223,宝山,共康,品质小区 南北通 户型方正 交通方便,599万,3室2厅 | 110.86平米 | 南 北 | 简装 | 低楼层(共17层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_sDVH7bdSZ_1.jpg.296x216.jpg
20201223,宝山,共康,链家优选房源+南客厅带阳台+精装修拎包入住+价格实惠房主自荐,309万,2室1厅 | 65.79平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3Ws2WZYYA.jpg.296x216.jpg
20201223,宝山,共康,无个税 无增值税 南北直通 上楼方便,300万,2室1厅 | 65.54平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1HVHHvtmk.jpg.296x216.jpg
20201223,宝山,共康,链家优选，朝南小户型，近万达，近地铁，总价低诚心卖,210万,1室1厅 | 42.28平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_WwFLFiMHI.jpg.296x216.jpg
20201223,宝山,共康,共康五村 近地铁站 万达商圈 配套齐全,278万,2室1厅 | 59.3平米 | 南 北 | 简装 | 低楼层(共4层) | 1992年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_P5UHjYi14_1.jpg.296x216.jpg
20201223,宝山,共康,共康雅苑 1室1厅 南,250万,1室1厅 | 50.91平米 | 南 | 精装 | 低楼层(共8层)  | 板楼,http://image1.ljcdn.com/110000-inspection/4320d3ac-86e5-4606-bd52-a1a5d4fac306_1000.jpg.296x216.jpg
20201223,宝山,共康,满五唯一少税 万达商圈 近一号线共康路地铁 学而有成房主自荐,265万,2室1厅 | 63.97平米 | 南 北 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_S0LoSHgrh_1.jpg.296x216.jpg
20201223,宝山,共康,双室朝南 万达商圈 近地铁 商圈配套成熟房主自荐,282万,2室1厅 | 61.16平米 | 南 | 毛坯 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/be4471fb-32c3-4b72-a7ab-93b4026d0aef_1000.jpg.296x216.jpg
20201223,宝山,共康,1号线 + 通河新村站+万达家乐福+全明户型+双南两房房主自荐,320万,2室1厅 | 73.07平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/46a76692-fd87-402b-8917-8dad10e9a8fa_1000.jpg.296x216.jpg
20201223,宝山,共康,新房源，地铁口 高层一房环境优越税费,380万,1室1厅 | 49.79平米 | 南 北 | 简装 | 中楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_DJbklHXJt_1.jpg.296x216.jpg
20201223,宝山,共康,近地铁配套好，满五唯一的朝南户型房主自荐,224万,1室1厅 | 46.76平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_RRtWsBzVK_1.jpg.296x216.jpg
20201223,宝山,共康,满五唯一 做低普宅 配套齐全 房间明亮,313万,2室1厅 | 73.25平米 | 北 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/9d84ab3c-18bd-4b83-b79a-5a2e909de40c_1000.jpg.296x216.jpg
20201223,宝山,共康,满五唯一税费少，高楼层，采光通风佳，学而有成房主自荐,314万,2室1厅 | 66.67平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/15ffec1a-e3b1-40b5-9a61-065ffb0c53f5_1000.jpg.296x216.jpg
20201223,宝山,共康,1号线通河新村地铁步行站500米 ，带大花园，,520万,2室2厅 | 75.38平米 | 南 | 精装 | 低楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/b0224ce0-6ac8-4fd7-a7f3-e201ad36b156_1000.jpg.296x216.jpg
20201223,宝山,共康,共康七村 1室1厅 南,230万,1室1厅 | 48.27平米 | 南 | 其他 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4v1ZC1YGE.jpg.296x216.jpg
20201223,宝山,共康,精装修 此房满五 有车位 业主诚意出售房主自荐,485万,2室1厅 | 83.12平米 | 南 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/b50424de-dead-4c22-afd0-f09a1926033e_1000.jpg.296x216.jpg
20201223,宝山,共康,17.6平大客厅一房，精美装修全明户型，近共康路地铁站,236万,1室1厅 | 53.49平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/6c81530c-4381-45b1-b6eb-76231e998610_1000.jpg.296x216.jpg
20201223,宝山,共康,2017年品质小区，人车分流，精装修，可拎包入住,700万,3室2厅 | 113.79平米 | 南 | 精装 | 低楼层(共14层)  | 暂无数据,http://image1.ljcdn.com/110000-inspection/c5596b2c-63d1-47e8-9394-ce46fd259183_1000.jpg.296x216.jpg
20201223,宝山,共康,优质房源+一梯两户商品房+万达旁边+诚意卖,379万,2室2厅 | 79.8平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0c1qE9Dz5.jpg.296x216.jpg
20201223,宝山,共康,南北大两房 房型正，低楼层，两个卫生间，诚心出售！,555万,2室2厅 | 106.19平米 | 南 | 简装 | 低楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/284c679d-8414-44e4-953d-59ea729de077_1000.jpg.296x216.jpg
20201223,宝山,共康,共康七村 1室1厅 南,221万,1室1厅 | 46.02平米 | 南 | 其他 | 高楼层(共7层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vhEsdOVgW_1.jpg.296x216.jpg
20201223,宝山,共康,近地铁 万达商圈 全明户型 一梯两户 17平大客厅西边套,445万,3室1厅 | 95.42平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/c1e98be6-19be-4a18-b98e-8d021425d65f_1000.jpg.296x216.jpg
20201223,宝山,共康,品质小区，双南户型，交通便捷。,500万,2室2厅 | 83.6平米 | 南 | 其他 | 中楼层(共17层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_rLZ0CLHYJ.jpg.296x216.jpg
20201223,宝山,共康,全明户型+地铁600m+满五不唯一+客厅大,324万,2室1厅 | 72.14平米 | 南 | 简装 | 高楼层(共7层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Gy9OheloL_1.jpg.296x216.jpg
20201223,宝山,共康,和欣国际花园 2室2厅 南,605万,2室2厅 | 85.57平米 | 南 | 精装 | 中楼层(共17层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/4b9afe21-92b9-4f2c-8a79-3b505e782c93_1000.jpg.296x216.jpg
20201223,宝山,共康,满五唯一，双南两房，南北通，全明格局，交通便利,350万,2室2厅 | 76.85平米 | 南 | 其他 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_xZVeACJ4g.jpg.296x216.jpg
20201223,宝山,共康,Lianjia.共康优质房源+通河地铁站700米+南北通诚意卖房主自荐,255万,1室1厅 | 50.61平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_YdLL6q5sx.jpg.296x216.jpg
20201223,宝山,共康,满五唯一，一梯两户，南北通透，全明格局房主自荐,260万,1室1厅 | 54.51平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/0cb130db-4554-45ed-b178-fc314c9f0f24_1000.jpg.296x216.jpg
20201223,宝山,共康,09年房龄+满五唯一+带车位++近地铁+采光视野好+配套全,690万,2室2厅 | 96.97平米 | 南 北 | 精装 | 中楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/30edaef4-50e3-4324-8264-3aede4999e5e_1000.jpg.296x216.jpg
20201223,宝山,共康,格局好，采光充足，生活配套齐全，交通便利。房主自荐,340万,2室1厅 | 73.06平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/a694feb3-fe19-41f7-a3ab-f3e1a0fddac6_1000.jpg.296x216.jpg
20201223,宝山,共康,此房户型正气，采光好，通风好，小区干净，位置好房主自荐,530万,3室1厅 | 111.2平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_usDEGIQpO_1.jpg.296x216.jpg
20201223,宝山,共康,房子格局好，大两房。户型方正。房主自荐,580万,2室2厅 | 101.99平米 | 南 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-5dea8558-955f-4b62-b646-c62cb462a221.jpg.296x216.jpg
20201223,宝山,共康,中间楼层，满五唯一少税费，采光好单价低房主自荐,332万,2室1厅 | 73.06平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/59e9b665-d689-4f58-85c9-4de80dee7e9e_1000.jpg.296x216.jpg
20201223,宝山,共康,低密度电梯房，高楼层视野宽阔，采光透亮无死角。,275万,1室1厅 | 56.89平米 | 南 | 简装 | 中楼层(共18层)  | 板楼,http://image1.ljcdn.com/310000-inspection/prod-180e72e2-29e0-4ae9-8030-7a86787233f7.jpg.296x216.jpg
20201223,宝山,共康,万达商圈精装修 一梯两户 看房方便 花园位置,320万,2室1厅 | 65.83平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/fe86c3de-1f8b-482b-bd69-f1baf326838e_1000.jpg.296x216.jpg
20201223,宝山,共康,共康六村 1室1厅 南 北,255万,1室1厅 | 51.65平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/cd89b73f-bf84-4434-bfd5-5c45be81cecf_1000.jpg.296x216.jpg
20201223,宝山,共康,中环国际公寓(二期) 2室1厅 南,450万,2室1厅 | 70平米 | 南 | 精装 | 中楼层(共17层) | 2015年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_frhNPBzLE_1.jpg.296x216.jpg
20201223,宝山,共康,九英里正气大一房 税费少 诚意出售 落户口养老皆适宜房主自荐,345万,1室1厅 | 56.64平米 | 南 | 简装 | 低楼层(共10层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_PTqbNmvd8.jpg.296x216.jpg
20201223,宝山,共康,低总价 万达商圈 视野开阔 房东诚心销售房主自荐,205万,1室1厅 | 51.25平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_owubi92fj_1.jpg.296x216.jpg
20201223,宝山,共康,一梯两户，总价低，近宝山万达，学而有成，诚心出售房主自荐,198万,1室1厅 | 39.64平米 | 南 | 简装 | 低楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_v1kB7jaGL.jpg.296x216.jpg
20201223,宝山,共康,低楼层+一房税费少总价低+环境好,253万,1室1厅 | 50.87平米 | 南 北 | 毛坯 | 低楼层(共8层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oPOFE6goF.jpg.296x216.jpg
20201223,宝山,共康,南北户型  满五唯一 税费少  离地铁一号线近,344万,2室1厅 | 73.06平米 | 南 北 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_mqMzji5ma_1.jpg.296x216.jpg
20201223,宝山,共康,厨卫全明精装修宝山万达商圈一号线通河新村地铁350米,230万,1室1厅 | 46.76平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-6cb969a1-50db-4799-981d-422f055da669.jpg.296x216.jpg
20201223,宝山,共康,50平米大客厅，精装大三房，中间楼层，共康路地铁站房主自荐,780万,3室2厅 | 135.96平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-1da5f6b6-c468-4dec-9b08-a69ff32a6f12.jpg.296x216.jpg
20201223,宝山,共康,满五税费少 近一号线共康路站，万达商圈，生活配套,768万,4室2厅 | 128.08平米 | 南 | 精装 | 低楼层(共13层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-afa4454c-3cb3-43e0-923f-9691264f8f2d.png.296x216.jpg
20201223,宝山,共康,边套全明有装修，近地铁，近华山医院，万达，家乐福房主自荐,250万,1室1厅 | 54.9平米 | 南 | 简装 | 高楼层(共7层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5vZxLs3Vq.jpg.296x216.jpg
20201223,宝山,共康,小区环境好，天然氧吧 ，带大花园，装修保养好，房主自荐,988万,7室2厅 | 227平米 | 南 | 精装 | 低楼层(共18层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/bb0ce3d7-4753-4236-a69a-1ebb04f24f63_1000.jpg.296x216.jpg
20201223,宝山,共康,总价低税费少，中间楼层 ，采光通风好，诚意出售,244.8万,1室1厅 | 51平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/4f013d99-1a37-4cfb-b12e-f23cad93b2ce_1000.jpg.296x216.jpg
20201223,宝山,共康,边套全明 精装一年 近地铁 万达广场,278万,1室1厅 | 54.68平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/c95a4b68-1513-427f-8c94-6282908d2afb_1000.jpg.296x216.jpg
20201223,宝山,共康,共康优质全明两房+一梯两户+通河新村地铁站+诚意卖,375万,2室1厅 | 79.94平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-a88812e4-ede1-4ecc-ba8a-d34640081cc7.jpg.296x216.jpg
20201223,宝山,共康,飞机户型大三房 改善置换上学皆适宜 商品房小区品质好房主自荐,645万,3室2厅 | 125.09平米 | 南 北 | 简装 | 低楼层(共12层) | 2007年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-dbbe1f3e-1556-456a-9932-5213f1a11f8b.png.296x216.jpg
20201223,宝山,共康,满五唯一少税 万达商圈 近一号线共康路地铁 学而有成,308万,2室1厅 | 65.54平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ht8tFrAln_1.jpg.296x216.jpg
20201223,宝山,共康,高区观河+电梯房优质楼层+无增值税+高区视野房,363万,2室2厅 | 69.86平米 | 南 | 毛坯 | 中楼层(共14层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/cc3c4911a947e73d2c4b2ace4c3312cf-093.jpg.296x216.jpg
20201223,宝山,共康,电梯房优质楼层+采光佳+无增值税+南北通透+二个地铁,365万,2室1厅 | 73.21平米 | 南 北 | 毛坯 | 中楼层(共14层)  | 板楼,http://image1.ljcdn.com/110000-inspection/1b95a62a159459281e995d2f25128b86-012.jpg.296x216.jpg
20201223,宝山,共康,满五唯一精装修南北通小两房，带21平超大花园看房方便,492万,2室1厅 | 75.86平米 | 南 北 | 简装 | 低楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/shfdfs-image/20170825/37c42280-4e44-4089-aa47-64504ab08bf9.jpg.296x216.jpg
20201223,宝山,共康,地铁口，园林小区，南北通两房等您咨询房主自荐,585万,2室2厅 | 92.35平米 | 南 | 简装 | 低楼层(共14层) | 2007年建 | 板楼,
20201223,宝山,共康,南北户型，带天井，五村紧缺户型,270万,2室1厅 | 52.13平米 | 南 | 简装 | 低楼层(共4层) | 1992年建 | 板楼,
20201223,宝山,共康,近地铁 楼层佳 满五唯一  产权清晰房主自荐,425万,3室1厅 | 95.42平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/55420e39-49e3-4a37-80cc-6dde5bc271de.jpeg.296x216.jpg
20201223,宝山,共康,地铁1号线通河新村地铁口300米，楼层好，精装现房,760万,3室2厅 | 125.69平米 | 南 北 | 精装 | 低楼层(共22层) | 2007年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/7de062d1-d6ca-4c6b-a749-287920dedfae.png.296x216.jpg
20201223,宝山,共康,一年半精装地铁两房，得房率高，带地暖房主自荐,520万,2室1厅 | 77.87平米 | 南 | 精装 | 低楼层(共14层) | 2008年建 | 板楼,
20201223,宝山,共康,大户型，使用面积大，小区环境好，交通方便房主自荐,960万,6室2厅 | 235.5平米 | 南 | 简装 | 低楼层(共18层) | 2007年建 | 板楼,
20201223,宝山,共康,大一室一厅 一梯两户 满五唯一 全明户型,278万,1室1厅 | 53.54平米 | 南 北 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/192ce9fd-9d77-412b-889f-c7223453181e.png.296x216.jpg
20201223,宝山,共康,地铁口俯瞰小区湖景 飞机大三房 通河新村宜居,980万,3室2厅 | 133.1平米 | 南 北 | 简装 | 中楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/c5e77e42-49f2-4fbf-8e94-7c607070773b.png.296x216.jpg
20201223,宝山,共康,和欣三期复式，视野开阔，满五唯一，使用面积大,1130万,4室1厅 | 135.29平米 | 南 | 精装 | 高楼层(共18层) | 2010年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/34e5e098-8666-4f67-9b7b-b459d5b4b241.png.296x216.jpg
20201223,宝山,共康,共康八村 1室1厅 南房主自荐,234万,1室1厅 | 50平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/5660ea39-a389-45ef-be78-e19aceb6ff43.png.296x216.jpg
20201223,宝山,共康,房子满五唯一，边套采光好，万达商圈，共康路地铁站房主自荐,315万,2室1厅 | 66.76平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/6326a7a0-177e-497d-9b8a-2cb489c22eb3.jpeg.296x216.jpg
20201223,宝山,共康,低总价 恒达精选一居室等您来！！！！！！！！！,300万,1室1厅 | 56.07平米 | 南 | 简装 | 低楼层(共14层) | 2015年建 | 板楼,
20201223,宝山,共康,恒泰家园 大面积  低总价 满五唯一  业主诚意出售房主自荐,730万,3室2厅 | 135.64平米 | 南 北 | 简装 | 低楼层(共18层) | 2012年建 | 板楼,
20201223,宝山,共康,满五唯一税费少，配套齐全，楼层高采光通风较好。,285万,2室1厅 | 66.16平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/standard_a3377c2d-11a7-4b06-9e32-ac0ffa5c3a6e.png.296x216.jpg
20201223,宝山,共康,恒泰家园 4室2厅 南,760万,4室2厅 | 152.7平米 | 南 | 毛坯 | 低楼层(共18层) | 2012年建 | 板楼,
20201223,宝山,共康,中环国际公寓(三期) 2室2厅 南 北,550万,2室2厅 | 88.78平米 | 南 北 | 毛坯 | 中楼层(共14层)  | 暂无数据,
20201223,宝山,共康,小区唯一在售面积 满五 人车分流 配套齐全房主自荐,585万,2室2厅 | 93.41平米 | 南 | 毛坯 | 中楼层(共16层) | 2012年建 | 板楼,
20201223,宝山,共康,新房源，1号线地铁口 高层好房 高品质湖景房 税少,657万,2室2厅 | 99.64平米 | 南 | 毛坯 | 中楼层(共17层) | 2010年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/eb73d862-7927-4fb4-9ee1-6773a3892c92.png.296x216.jpg
20201223,宝山,共康,复式楼上楼下，单价便宜，户型别致，采光俱佳 税少房主自荐,1090万,3室2厅 | 144.93平米 | 南 北 | 精装 | 高楼层(共17层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Pfgi87bLl.jpg.296x216.jpg
20201223,宝山,共康,业主急售，3楼商铺，低于买入价出售,105万,1室0厅 | 77.85平米 | 南 | 毛坯 | 低楼层(共3层) | 2008年建 | 暂无数据,
20201223,宝山,共康,场北购物广场商铺 房东处理资产 二楼旺铺诚意出售,158万,2室2厅 | 85.67平米 | 东 | 其他 | 中楼层(共4层)  | 暂无数据,
