20201223,奉贤,南桥,全明户型，价格可谈，三开间朝南，视野好，采光充足必看好房,209万,3室1厅 | 97.58平米 | 南 | 简装 | 中楼层(共5层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9GojwaA4e_1.jpg.296x216.jpg
20201223,奉贤,南桥,精装大4房，30平米的院子，户型正气厨卫带窗位置安静必看好房,194万,4室1厅 | 93.72平米 | 南 | 精装 | 低楼层(共5层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hjFFpzKky_1.jpg.296x216.jpg
20201223,奉贤,南桥,地铁五号线 全明户型 采光通风好 全屋通亮 卫生间通风必看好房,179万,3室1厅 | 85.57平米 | 南 | 精装 | 高楼层(共5层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_PuWYpAtYT_1.jpg.296x216.jpg
20201223,奉贤,南桥,育秀三区，双阳台+露台，精装修，有车位+车库，诚心卖必看好房,185万,3室1厅 | 90.31平米 | 南 北 | 精装 | 低楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_orIhFRIl0_1.jpg.296x216.jpg
20201223,奉贤,南桥,育秀六区薪上婚房边套大三房中楼层小清新有车位诚心售必看好房,215万,3室1厅 | 89.44平米 | 南 | 精装 | 中楼层(共5层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vbSv18SPv_1.jpg.296x216.jpg
20201223,奉贤,南桥,全明户型精装通风好拎包入住看房方便必看好房,155万,2室1厅 | 67.05平米 | 南 | 精装 | 高楼层(共5层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_B6HvWX8d9_1.jpg.296x216.jpg
20201223,奉贤,南桥,解放新村，中间楼层，采光好，生活配套齐全必看好房,108万,2室1厅 | 54.39平米 | 南 | 简装 | 中楼层(共5层) | 1983年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_frOzjLbYT_1.jpg.296x216.jpg
20201223,奉贤,南桥,拎包入住位置好，出行方便，户型方正必看好房,127万,2室1厅 | 80.83平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_arsTbTC3L_1.jpg.296x216.jpg
20201223,奉贤,南桥,店长推荐恒盛高区大三房+精装修+业主很诚心卖价可谈必看好房,565万,3室2厅 | 140.18平米 | 南 北 | 精装 | 高楼层(共12层) | 2011年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-3ac08176-0ded-469c-ba11-7dc7d8e2302f.jpg.296x216.jpg
20201223,奉贤,南桥,南桥 两室一厅 +40平大露台！必看好房,285万,2室1厅 | 72.68平米 | 东 西 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/7aa7989e-6809-48ad-a7e1-b2661d3d8689_1000.jpg.296x216.jpg
