20201223,松江,新桥,海派青城 3室1厅 南,300万,3室1厅 | 90.13平米 | 南 | 精装 | 高楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zKKMG0seS_1.jpg.296x216.jpg
20201223,松江,新桥,经典一房户型，中高楼层，采光好，小区花园中间位置,135万,1室1厅 | 54.51平米 | 南 | 简装 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-d19eec22-15c1-441a-a6e1-73d740412861.jpg.296x216.jpg
20201223,松江,新桥,丨沿河景观丨无增值税丨大三房丨合理户型丨看房找我,370万,3室2厅 | 118.95平米 | 南 | 精装 | 低楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-7fed0a6f-fc48-4318-805f-66389d850ac2.jpg.296x216.jpg
20201223,松江,新桥,采光好，中间楼层，视野开阔，一手动迁,182万,2室2厅 | 91.81平米 | 南 | 毛坯 | 中楼层(共6层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Sxf8iTmvj_1.jpg.296x216.jpg
20201223,松江,新桥,满五唯一，居家装修，户型好，电梯房，看房方便！房主自荐,315万,3室2厅 | 120.12平米 | 南 | 精装 | 中楼层(共9层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fFT0EbOZZ_1.jpg.296x216.jpg
20201223,松江,新桥,总价低，装修小三房，三代同堂，景观楼层，配套成熟,248万,3室2厅 | 88.36平米 | 南 | 精装 | 中楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3j98mTvB8_1.jpg.296x216.jpg
20201223,松江,新桥,精装修下叠加带院子、可以拎包入住！房主自荐,284万,2室2厅 | 91.54平米 | 南 | 精装 | 低楼层(共2层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_cUnISBWvU_1.jpg.296x216.jpg
20201223,松江,新桥,大三房，满五唯一，带一百多平露台，业主诚意出售,352万,3室2厅 | 139平米 | 南 | 简装 | 低楼层(共16层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_eXbt8Nugw_1.jpg.296x216.jpg
20201223,松江,新桥,精装修上叠加拎包入住、满五年唯一税费少 配套齐全,338万,3室2厅 | 101.16平米 | 南 | 精装 | 低楼层(共2层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QMISNEelT_1.jpg.296x216.jpg
20201223,松江,新桥,海派精装三房拎包入住、满五年唯一税费少、生活方便房主自荐,273万,3室2厅 | 90.13平米 | 南 | 精装 | 低楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_duMYkrvpU_1.jpg.296x216.jpg
20201223,松江,新桥,海派青城下叠加别墅、满五年唯一税费少、一楼带花园！房主自荐,283万,2室2厅 | 91.6平米 | 南 北 | 简装 | 低楼层(共2层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_7X0fES8qu_1.jpg.296x216.jpg
20201223,松江,新桥,满五唯一，户型好，税费少，临河，无遮挡，视野开阔房主自荐,275万,3室1厅 | 90.04平米 | 南 | 毛坯 | 低楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ke4jvlePZ_1.jpg.296x216.jpg
20201223,松江,新桥,七十年产权住宅、楼层好、采光充足、业主诚心出售,245万,2室1厅 | 75.71平米 | 南 | 精装 | 高楼层(共17层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UQD6gqnyV_1.jpg.296x216.jpg
20201223,松江,新桥,精装修可以拎包入住 满五唯一税费少 业主诚意出售,170万,1室1厅 | 62.56平米 | 南 | 精装 | 中楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_L7BWsf1SI_1.jpg.296x216.jpg
20201223,松江,新桥,房子使用面积大、三代同堂无压力；享受别墅居住感！房主自荐,345万,2室2厅 | 101.09平米 | 南 | 精装 | 低楼层(共2层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9zmxhfbDF_1.jpg.296x216.jpg
20201223,松江,新桥,附大面积阁楼可使用，高层视野景观房，诚意出售房主自荐,235万,3室2厅 | 117.85平米 | 南 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_L9mZ0kEcf_1.jpg.296x216.jpg
20201223,松江,新桥,丨沿河景观丨户型好丨两房两厅丨有车位丨满五唯一丨房主自荐,266万,2室2厅 | 85.08平米 | 南 | 精装 | 低楼层(共18层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_PnVOdbmk6_1.jpg.296x216.jpg
