20201223,杨浦,东外滩,明园村小区 1室1厅 南,250万,1室1厅 | 36.89平米 | 南 | 简装 | 高楼层(共5层) | 1977年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UY9UMc271_1.jpg.296x216.jpg
20201223,杨浦,东外滩,内环里面三房，得房率高，视野和采光好钥匙房随时可看房主自荐,635万,3室1厅 | 103.76平米 | 南 北 | 简装 | 6层 | 1996年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-25161c7d-e79f-4170-a2bc-eab99e4bc1a9.jpg.296x216.jpg
20201223,杨浦,东外滩,东外滩12号线，南北通透，带露台，视野开阔房主自荐,950万,3室3厅 | 136.62平米 | 南 北 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_uSB9ypzzk.jpg.296x216.jpg
20201223,杨浦,东外滩,一个路口到江浦公园站，繁华商圈，少有复式房主自荐,860万,4室2厅 | 131.76平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_e2Meq0OaT_2.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内顶楼复式大四房，带大露台，近地铁，满五唯一房主自荐,1150万,4室2厅 | 162.24平米 | 南 | 简装 | 高楼层(共6层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_HBst0Amci.jpg.296x216.jpg
20201223,杨浦,东外滩,高区景观，配套齐全，电梯两房！,580万,2室1厅 | 99.44平米 | 南 | 精装 | 高楼层(共27层) | 2000年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_bsiIJEzFo_1.jpg.296x216.jpg
20201223,杨浦,东外滩,百兴花园 3室1厅 南,635万,3室1厅 | 105.97平米 | 南 | 其他 | 低楼层(共24层) | 1997年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_dPXPHzW6z_1.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内滨江 地段好 小户型 低总价 地铁口 诚意出售,200万,1室1厅 | 27.3平米 | 北 | 简装 | 低楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_tmBmAiQwb_1.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内滨江板块电梯三房，高区，采光视野无遮挡。房主自荐,611万,3室2厅 | 118.18平米 | 东 南 西 北 | 简装 | 中楼层(共27层) | 2000年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_QUaIA9RYo_2.jpg.296x216.jpg
20201223,杨浦,东外滩,南北通透，罕见厨卫全明户型，钥匙房随时可看。,560万,2室1厅 | 84.16平米 | 南 北 | 简装 | 低楼层(共7层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_03wTl0LLk.jpg.296x216.jpg
20201223,杨浦,东外滩,1梯2户，采光无遮挡，地铁口两房，看房方便~房主自荐,370万,2室1厅 | 58.56平米 | 南 | 简装 | 中楼层(共7层) | 1987年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-6dcdea8c-bc48-417b-bdcf-3edace3fc381.jpg.296x216.jpg
20201223,杨浦,东外滩,河边风光 边套南北房 电梯安装已征询 双轨交通出行便新上,315万,2室1厅 | 50.33平米 | 南 北 | 简装 | 高楼层(共7层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_6yZHERLVu_1.jpg.296x216.jpg
20201223,杨浦,东外滩,秦家弄小区 1室1厅 北,265万,1室1厅 | 35平米 | 北 | 精装 | 中楼层(共6层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_y8Gf7qAwX_1.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内，总价低，配套成熟，精装修拎包入住，易出租房主自荐,210万,1室1厅 | 28.04平米 | 北 | 精装 | 高楼层(共6层) | 1983年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_iO13ZEFCZ.jpg.296x216.jpg
20201223,杨浦,东外滩,东外滩内环内+高区江景房+满五唯一+有钥匙随时看,730万,2室2厅 | 107.58平米 | 南 | 简装 | 高楼层(共24层) | 2002年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_c4fKbrY3X.jpg.296x216.jpg
20201223,杨浦,东外滩,此房满五年唯一，随时可看房，楼层好，可看黄浦江！,520万,2室1厅 | 84.13平米 | 南 | 简装 | 高楼层(共24层) | 1997年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_dhBYSrDPP_1.jpg.296x216.jpg
20201223,杨浦,东外滩,次新小区  南北两房 诚意出售房主自荐,810万,2室2厅 | 99.71平米 | 南 | 精装 | 低楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vtqod6hSx_1.jpg.296x216.jpg
20201223,杨浦,东外滩,东外滩顶楼复式，附带三个露台平台近60平，全明采光房主自荐,780万,2室2厅 | 120.19平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_zMgCD3jLJ_1.jpg.296x216.jpg
20201223,杨浦,东外滩,精装修，税费少，采光视野好。随时看房房主自荐,520万,2室1厅 | 81.17平米 | 南 | 简装 | 中楼层(共24层) | 1997年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_wNEiwEt8Q_2.jpg.296x216.jpg
20201223,杨浦,东外滩,满五年，南北通，楼层佳，采光充足，视野开阔,580万,2室1厅 | 87.1平米 | 南 | 精装 | 中楼层(共7层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_H4agEwPoN_1.jpg.296x216.jpg
20201223,杨浦,东外滩,东外滩次新小区 人车分流 品牌物业 朝南户型,1100万,3室2厅 | 91.23平米 | 南 | 精装 | 中楼层(共25层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2D7OBixXB_1.jpg.296x216.jpg
20201223,杨浦,东外滩,内环内 近地铁 双轨交 二手买进 双南户型 精装修房主自荐,515万,2室1厅 | 76.01平米 | 南 | 精装 | 低楼层(共24层) | 1993年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_L303r8esu_1.jpg.296x216.jpg
20201223,杨浦,东外滩,地铁公园口，拎包入住，小区环境安静，交通便利。,810万,3室2厅 | 134.47平米 | 南 | 简装 | 高楼层(共5层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zpPDcQYdj_1.jpg.296x216.jpg
20201223,杨浦,东外滩,楼层好！朝南采光佳，双卫隐私强，满五唯一！！！房主自荐,738万,3室1厅 | 101.66平米 | 南 北 | 简装 | 6层 | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ZLvq57k4Q_2.jpg.296x216.jpg
20201223,杨浦,东外滩,板式南北通户型  拎包入住，小高层，滨江板块  潜力房主自荐,1180万,3室2厅 | 141.79平米 | 南 | 精装 | 中楼层(共12层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_VkRSaDIcm.jpg.296x216.jpg
20201223,杨浦,东外滩,高层复式  有大露台 采光好 户型正气 一梯两户房主自荐,896万,3室3厅 | 147.35平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dCjO20mZN.jpg.296x216.jpg
20201223,杨浦,东外滩,顶楼复式，看房方便，诚意出售。,990万,4室2厅 | 149.13平米 | 南 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-457343e6-f0ad-420c-806b-8c515801031b.png.296x216.jpg
20201223,杨浦,东外滩,新江浦公寓 4室2厅 南,855万,4室2厅 | 127.7平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KXKolZcfC.jpg.296x216.jpg
