20201223,松江,松江老城,地铁口两房，双南户型好，满五唯一,210万,2室1厅 | 58平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_xcIylx4ie_1.jpg.296x216.jpg
20201223,松江,松江老城,双南大两房 客厅南北双窗户 位置佳 采光通风佳房主自荐,228万,2室1厅 | 68.56平米 | 南 | 简装 | 高楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_8oRyvYTn9_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一，中间楼层，随时看房，配套齐全房主自荐,330万,2室2厅 | 92.88平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vPRqg5su1_1.jpg.296x216.jpg
20201223,松江,松江老城,此房满五唯一，业主诚心出售，楼层好视野好房主自荐,223万,1室1厅 | 65平米 | 南 北 | 精装 | 高楼层(共13层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_G25VoZRY3_1.jpg.296x216.jpg
20201223,松江,松江老城,房子精装修一年+满五唯一税费少+小区中间位置房主自荐,194.5万,2室1厅 | 62平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5S6xhYPXB_2.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳贵都 精装小三房  采光好 满五少税 诚售房主自荐,388万,3室2厅 | 106平米 | 南 | 精装 | 高楼层(共17层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_M6mCz7k7w_1.jpg.296x216.jpg
20201223,松江,松江老城,大三房，满五唯一 ，楼层好，现浇房，看房方便，,395万,3室2厅 | 116.59平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_J1fH7m4Gk_1.jpg.296x216.jpg
20201223,松江,松江老城,南北通大三房 精装 一家人欢聚一堂 满五唯一,486万,3室2厅 | 134.8平米 | 南 北 | 精装 | 低楼层(共15层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5FaP0SeES_1.jpg.296x216.jpg
20201223,松江,松江老城,次新房任意装修 看房方便诚心出售,350万,3室2厅 | 90.76平米 | 南 | 毛坯 | 中楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_f4bYeWC8N_1.jpg.296x216.jpg
20201223,松江,松江老城,环境好、小区新、人车分流、楼层好、视野好,419万,3室2厅 | 99平米 | 南 | 精装 | 高楼层(共7层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_8ZS8AAzKo_1.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳贵都 3室2厅 南,360万,3室2厅 | 120.93平米 | 南 | 精装 | 低楼层(共14层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_JTof9qXKI_1.jpg.296x216.jpg
20201223,松江,松江老城,近地铁 出行方便 小区位置好 飞机户型,283万,3室2厅 | 94.92平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XmjZ7rIEm_1.jpg.296x216.jpg
20201223,松江,松江老城,洋房社区仲央空调装修精致有大露台房主自荐,450万,3室2厅 | 103平米 | 南 | 精装 | 中楼层(共7层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2JrEjyWaB_1.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳经典大三房，满五唯一，房龄新，业主诚心出售房主自荐,440万,3室2厅 | 134.68平米 | 南 | 精装 | 低楼层(共15层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_z7azIt5aJ_1.jpg.296x216.jpg
20201223,松江,松江老城,飞机户型 景观楼层 税费低 舒适住宅,480万,3室2厅 | 128.81平米 | 南 | 精装 | 中楼层(共7层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0II2kDMbg_1.jpg.296x216.jpg
20201223,松江,松江老城,绿地凯旋宫 经典两房朝南小三居 精装修 满二房主自荐,359万,3室2厅 | 87.72平米 | 南 | 精装 | 中楼层(共13层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_cPLum4z8r_1.jpg.296x216.jpg
20201223,松江,松江老城,此房满五税费少  楼层高 小区公园可俯视 带入室花园,330万,3室1厅 | 90.87平米 | 南 | 精装 | 中楼层(共14层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LmjF1cDtG_1.jpg.296x216.jpg
20201223,松江,松江老城,出门即地铁 飞机户型精装三房 看房随时房主自荐,340万,3室1厅 | 90平米 | 南 | 精装 | 高楼层(共5层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_GqvQfVQIj_1.jpg.296x216.jpg
20201223,松江,松江老城,白洋苑 带阁楼 小区中间位置 诚心出售 看房方便房主自荐,305万,3室2厅 | 105.73平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_aNWz3qoC2_1.jpg.296x216.jpg
20201223,松江,松江老城,荣乐小区 两南一北户型三房 小区中间位置 看房随时,340万,3室2厅 | 108.56平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Rd0D8rnsA_1.jpg.296x216.jpg
20201223,松江,松江老城,金地艺境(松江) 3室2厅 南,530万,3室2厅 | 118平米 | 南 | 精装 | 中楼层(共7层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_QdHiQ9V0H_1.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳贵都 2室2厅 南,395万,2室2厅 | 104.84平米 | 南 | 精装 | 中楼层(共7层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_W62JmnT0X_1.jpg.296x216.jpg
20201223,松江,松江老城,百合苑电梯大三房，中高楼层不靠马路，满五年唯一房主自荐,450万,3室2厅 | 147.56平米 | 南 | 精装 | 中楼层(共12层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-9f15c20a-4011-471e-adf6-a67caf8eabc8.jpg.296x216.jpg
20201223,松江,松江老城,此房满五不唯一，双南一北飞机户型，带同面积阁楼房主自荐,328万,3室1厅 | 97平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_7LtVyRAPQ_1.jpg.296x216.jpg
20201223,松江,松江老城,次新房，位置超好，超大花园，宜居好房等你来,600万,4室2厅 | 143.89平米 | 南 北 | 精装 | 低楼层(共7层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_1fWYydPLk_1.jpg.296x216.jpg
20201223,松江,松江老城,金地艺境(松江) 3室2厅 南,450万,3室2厅 | 103平米 | 南 | 精装 | 中楼层(共7层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_so8Z4inx1_1.jpg.296x216.jpg
20201223,松江,松江老城,诚意出售，南北两房，高楼层采光好，好房值得您拥有房主自荐,156万,2室1厅 | 50.44平米 | 南 北 | 简装 | 高楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_83wONue2Z_1.jpg.296x216.jpg
20201223,松江,松江老城,小区中间位置，采光通风好，视野开阔。房主自荐,158万,2室1厅 | 54.99平米 | 南 东 | 毛坯 | 高楼层(共6层) | 1982年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_UWS6lKx4I_1.jpg.296x216.jpg
20201223,松江,松江老城,精装修，一梯一户，配套设施齐全，税费少,172万,2室1厅 | 49.66平米 | 南 | 精装 | 低楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_d2HDxn67u_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一+九号线+大润发+有轨电车房主自荐,285万,2室2厅 | 99.49平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0wW4re5ht_1.jpg.296x216.jpg
20201223,松江,松江老城,荣乐小区精装2房近地铁九号线，不靠路，满五唯一,210万,2室1厅 | 62.51平米 | 南 | 精装 | 高楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_qsqZh2fRm_1.jpg.296x216.jpg
20201223,松江,松江老城,新理想两房 装修好  楼层好 诚心卖,240万,2室1厅 | 63.53平米 | 南 | 精装 | 高楼层(共13层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_aoSyvzZgL_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一，采光好，精装修，诚心卖,240万,2室1厅 | 64.8平米 | 南 | 精装 | 低楼层(共6层) | 1979年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hhuEyDhih_1.jpg.296x216.jpg
20201223,松江,松江老城,荣乐南北两房 全明户型 客厅带窗户  位置佳房主自荐,200万,2室1厅 | 59.75平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_SEqfaPy05_1.jpg.296x216.jpg
20201223,松江,松江老城,房子满五唯一，简约装修+中间楼层位置好，看房方便,215万,2室1厅 | 62.84平米 | 南 | 简装 | 低楼层(共6层) | 1982年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_0AhdlD8Ns_1.jpg.296x216.jpg
20201223,松江,松江老城,地体800人，人乐小区，双南房，全明客厅，满五唯一房主自荐,177万,2室1厅 | 59.36平米 | 南 | 简装 | 高楼层(共6层) | 1982年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4HTHmxHaK_1.jpg.296x216.jpg
20201223,松江,松江老城,一梯两户，满五唯一，楼层好，采光充足，配套设施齐全房主自荐,194万,2室1厅 | 56.17平米 | 南 | 精装 | 低楼层(共6层) | 1990年建 | 板楼,http://image1.ljcdn.com/110000-inspection/918d4c8d-8a4b-4453-b8fd-202198ae8d8b_1000.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一，户型方正，看房方便，业主诚意出售,132.5万,1室1厅 | 36.88平米 | 南 | 简装 | 低楼层(共6层) | 1981年建 | 板楼,http://image1.ljcdn.com/110000-inspection/3ed92f8a-2d97-473f-b976-18a6a1b1e72c_1000.jpg.296x216.jpg
20201223,松江,松江老城,店长推荐，近地铁紧凑小三房，成熟配套好房,225万,3室1厅 | 75.95平米 | 南 | 简装 | 中楼层(共5层) | 1982年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_jsD79epvb_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一 税费少 户型方正 房子保养好 业主诚心售卖,165万,2室1厅 | 51.21平米 | 南 | 简装 | 高楼层(共6层) | 1982年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_t78hPgNjr_1.jpg.296x216.jpg
20201223,松江,松江老城,小区中间位置，好楼层，大三房，2016年新小区，环境好房主自荐,458万,3室2厅 | 117.1平米 | 南 | 精装 | 13层 | 2016年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-b255b2c6-07e3-45b1-b00f-4ad3e24acf10.png.296x216.jpg
20201223,松江,松江老城,双南夹厅正三居  户型正气  出行便捷 诚心出售,286万,3室2厅 | 95.3平米 | 南 | 毛坯 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_52wZk30Ln_1.jpg.296x216.jpg
20201223,松江,松江老城,满二年，南北通，不靠马路，中间楼层，领包入住房主自荐,162万,2室1厅 | 51平米 | 南 北 | 精装 | 高楼层(共4层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_IXtiwbcLU_1.jpg.296x216.jpg
20201223,松江,松江老城,总价低，交通便利，电梯房，本小区楼下自带配套房主自荐,94万,1室1厅 | 45.91平米 | 北 | 简装 | 18层 | 2005年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_Y7vK1WoVE_1.jpg.296x216.jpg
20201223,松江,松江老城,荣乐小区 双南房 满五唯一  中间楼层 精装修,212万,2室1厅 | 56.91平米 | 南 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lWzp9vxao_1.jpg.296x216.jpg
20201223,松江,松江老城,凤凰精致小两房，南北户型，交通方便房主自荐,155万,2室1厅 | 53.91平米 | 南 | 简装 | 高楼层(共5层) | 1982年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_J1jxQLGMg_1.jpg.296x216.jpg
20201223,松江,松江老城,总价低，税费少，全明户型，无遮挡，有院子房主自荐,215万,1室1厅 | 55平米 | 南 | 精装 | 低楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bpQ3ebEDl_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一 双南户型  采光良好房主自荐,223万,2室1厅 | 69.93平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9aSLtaI8A_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一 景观房 精装修 拎包入住房主自荐,323万,2室2厅 | 93.07平米 | 南 | 精装 | 高楼层(共26层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_xHzM9iw5b_1.jpg.296x216.jpg
20201223,松江,松江老城,此房满五唯一税费少、近地铁、小两室，适合刚需房主自荐,162万,2室1厅 | 50.31平米 | 东 | 简装 | 中楼层(共6层) | 1978年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zimnuYUI4_1.jpg.296x216.jpg
20201223,松江,松江老城,荣乐小区 精装南北房 近九号线大润发，拎包入住,165万,2室1厅 | 57平米 | 南 | 精装 | 高楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_IPebnll1H_1.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳小户型 楼层好 景观楼层双南房房主自荐,241万,2室2厅 | 65.64平米 | 南 | 精装 | 高楼层(共17层) | 2011年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_VkUB5hxa5_1.jpg.296x216.jpg
20201223,松江,松江老城,新理想2014年房源 大两房 精装修 诚心售,305万,2室1厅 | 86.65平米 | 南 | 精装 | 高楼层(共14层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hLrO7PcTW_1.jpg.296x216.jpg
20201223,松江,松江老城,精装修 税费少 位置佳 户型正  近地铁 手慢无,227万,2室1厅 | 59.26平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zrWNqmfae_1.jpg.296x216.jpg
20201223,松江,松江老城,人乐小区 中间楼层 不靠路 厨房不算产证面积 业主诚售房主自荐,203.9万,2室1厅 | 60.87平米 | 南 | 毛坯 | 中楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_mSauTg92M_1.jpg.296x216.jpg
20201223,松江,松江老城,全新精装  拎包入住  小区位置好房主自荐,183万,2室1厅 | 55.66平米 | 南 | 精装 | 高楼层(共6层) | 1981年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fxeBEnzoQ_1.jpg.296x216.jpg
20201223,松江,松江老城,房子满五唯一，双南房，正气房型，楼层好,217万,1室1厅 | 60.21平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Odvbv5lEA_1.jpg.296x216.jpg
20201223,松江,松江老城,房子满五，，南北通正气1房 楼层好,216万,1室1厅 | 60.19平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_eiN0Doukz_1.jpg.296x216.jpg
20201223,松江,松江老城,环境好、小区新、金地物业、楼层好、视野好,299万,2室2厅 | 80.66平米 | 南 | 精装 | 中楼层(共10层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5awSkH8NK_1.jpg.296x216.jpg
20201223,松江,松江老城,此房满五唯一税费少、近地铁双南房、中间楼层房主自荐,235万,2室1厅 | 73.54平米 | 南 | 简装 | 中楼层(共5层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/81bcc0e2-422a-4f30-bd30-bce4d299c09f_1000.jpg.296x216.jpg
20201223,松江,松江老城,飞机户型装修精致一楼带大花园诚心出售,400万,2室1厅 | 105平米 | 南 北 | 精装 | 低楼层(共14层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XVNRBEtEO_1.jpg.296x216.jpg
20201223,松江,松江老城,房子满五唯一，双南房，正气房型,214万,2室1厅 | 60.22平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gQjFt84fY_1.jpg.296x216.jpg
20201223,松江,松江老城,精选丨南北房+视野好+价格诚意+看房方便+得房高房主自荐,340万,2室2厅 | 90.8平米 | 南 | 精装 | 中楼层(共5层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_lYkTnFqXn_1.jpg.296x216.jpg
20201223,松江,松江老城,近地铁，满五唯一，电梯房，中间楼层,118万,2室1厅 | 55.59平米 | 北 | 简装 | 18层 | 2005年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/3606f984-c5d5-43f7-ba46-bf65a6aac88b_1000.jpg.296x216.jpg
20201223,松江,松江老城,双南房 满五年唯一  双阳台 自住装修 拎包入住 来看,188万,2室1厅 | 58.6平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,http://image1.ljcdn.com/110000-inspection/054403d9-4f18-46e4-ace1-e51c3caa1692_1000.jpg.296x216.jpg
20201223,松江,松江老城,松江老城，800米地铁站，人乐小区，双南房，满五唯一房主自荐,215万,2室1厅 | 66.54平米 | 南 | 简装 | 中楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_X7yV0JZIx_1.jpg.296x216.jpg
20201223,松江,松江老城,海尚名都精装一房，购入价高，税费少，业主诚售,248万,1室2厅 | 70.47平米 | 南 | 精装 | 中楼层(共26层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_IWcs88FnQ_1.jpg.296x216.jpg
20201223,松江,松江老城,双南户型 近地铁 楼龄新采光好带大露台,252万,2室1厅 | 82.8平米 | 南 | 简装 | 高楼层(共4层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Bs1kZGDUl_1.jpg.296x216.jpg
20201223,松江,松江老城,户型方正，楼层好，税费少，得房率高。,220万,2室1厅 | 63.53平米 | 南 | 精装 | 中楼层(共13层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-ab4baf09-5a4e-44a8-b1b9-4c4f40617303.jpg.296x216.jpg
20201223,松江,松江老城,关键卖点+适宜刚需青年+范围配套齐全+交通出行方便房主自荐,195万,2室1厅 | 58.04平米 | 南 | 毛坯 | 高楼层(共4层) | 1986年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_xQjCpJk9H_1.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳小公寓，自住、投 资好选择，总价低，税费少,125万,1室1厅 | 35.77平米 | 南 | 简装 | 中楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_cT96rBjVj_1.jpg.296x216.jpg
20201223,松江,松江老城,配套齐 位置佳 楼层好 近地铁 交通便利,165万,2室1厅 | 54.57平米 | 南 | 简装 | 中楼层(共6层) | 1982年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_xyttHZxhd_1.jpg.296x216.jpg
20201223,松江,松江老城,双南房，满五年，唯一，中间楼层，不靠马路，房主自荐,197万,2室1厅 | 57.67平米 | 南 | 简装 | 中楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-00a3f716-8741-4f01-8b42-fa34bb5eb521.jpg.296x216.jpg
20201223,松江,松江老城,次新房，小区品质高，环境好，老城改善的优先选择,650万,4室2厅 | 135平米 | 南 | 精装 | 高楼层(共7层) | 2015年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_XS4ax33xS_1.jpg.296x216.jpg
20201223,松江,松江老城,近地铁，采光好，满五唯一税费少,103万,1室0厅 | 47.09平米 | 西 | 简装 | 18层 | 2005年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_S57TMn7x0_1.jpg.296x216.jpg
20201223,松江,松江老城,近地铁，满五唯一，电梯房，精装修,102万,1室0厅 | 47.6平米 | 北 | 精装 | 18层 | 2005年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_PK7p0wrpO_1.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳贵都两房 带花园 装修精美保养好房主自荐,350万,2室2厅 | 106.86平米 | 南 | 精装 | 低楼层(共8层) | 2007年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_T3mhfruPg_1.jpg.296x216.jpg
20201223,松江,松江老城,房子满五年唯一，税少，位置佳+精装修+看房随时！房主自荐,360万,3室2厅 | 126.38平米 | 南 | 精装 | 低楼层(共5层) | 2001年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-08360367-4e00-427e-8436-f0178c8b3408.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一，双南夹厅飞机户型的三房,385万,3室2厅 | 118.89平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_ChkVRzoV9_1.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳贵都大户型 花园社区  位置好楼层好,498万,3室2厅 | 140平米 | 南 | 精装 | 中楼层(共7层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-b233fb2d-c0b6-4bc9-b99f-dd22658f4167.png.296x216.jpg
20201223,松江,松江老城,花园洋房，通风好，户型方正，带大露台,550万,4室1厅 | 136.74平米 | 南 | 精装 | 低楼层(共7层) | 2015年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-95485bec-7e7e-4c52-bffa-0727fbbc5ad5.jpg.296x216.jpg
20201223,松江,松江老城,海尚名都小区，总价低 面积大，您值得拥有房主自荐,298万,2室2厅 | 93.07平米 | 南 | 毛坯 | 低楼层(共26层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_vvcVVpVzF_1.jpg.296x216.jpg
20201223,松江,松江老城,荣乐四村94年精装2房，双南两房，拎包入住，诚意出售房主自荐,189万,2室1厅 | 56.91平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-461a4dc8-2411-4b2e-a2ca-0a81fe253910.jpg.296x216.jpg
20201223,松江,松江老城,月厦新天地 1室0厅 西,105万,1室0厅 | 51.56平米 | 西 | 简装 | 18层 | 2005年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_7r5E6O006_1.jpg.296x216.jpg
20201223,松江,松江老城,满五唯一税费少 精装拎包入住  看房提前约,500万,5室3厅 | 194.58平米 | 南 | 精装 | 高楼层(共6层) | 2000年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-15d63e28-6cac-45c9-b48c-0c2093aeb4cf.jpg.296x216.jpg
20201223,松江,松江老城,荣乐小三房 位置佳 采光通风好 满五唯一税费少房主自荐,230万,3室1厅 | 70.86平米 | 南 | 简装 | 高楼层(共6层) | 1986年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_kE80AxoRp_1.jpg.296x216.jpg
20201223,松江,松江老城,楼层好、近地铁、小三房，带院子，采光好,238万,3室1厅 | 72.4平米 | 南 | 毛坯 | 低楼层(共5层) | 1980年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_mULA3OGpz_1.jpg.296x216.jpg
20201223,松江,松江老城,精装修，无抵押产权清晰，小区品质好，居住群体素质高房主自荐,283万,2室2厅 | 81.73平米 | 南 | 精装 | 低楼层(共12层) | 2012年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Z14dfu6Pe_1.jpg.296x216.jpg
20201223,松江,松江老城,此房满五年，楼层好装修好，格局好，配套成熟,460万,3室2厅 | 138.86平米 | 南 | 精装 | 低楼层(共13层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_onPBc7kdk_1.jpg.296x216.jpg
20201223,松江,松江老城,北九峰 新上现浇房 大2房 满五 诚心出售 看房方便房主自荐,345万,2室1厅 | 97.84平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_lHwIj18jt_1.jpg.296x216.jpg
20201223,松江,松江老城,2015年的别墅  满两年 180万装修 边套 诚意出售房主自荐,1230万,5室2厅 | 281.42平米 | 南 | 精装 | 低楼层(共3层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/ba572126b8d8309e2ad0c77efccca455-036.jpg.296x216.jpg
20201223,松江,松江老城,维罗纳贵都 2室2厅 南,309万,2室2厅 | 102.71平米 | 南 | 精装 | 低楼层(共14层) | 2009年建 | 板楼,
20201223,松江,松江老城,此房满五唯一,采光好，通风好 位置佳,169万,2室1厅 | 52.58平米 | 南 | 简装 | 高楼层(共6层) | 1982年建 | 板楼,http://image1.ljcdn.com/x-se/310000-frame/c3579e7a-448d-4f0e-bb1f-f9cb483ade57.jpg.296x216.jpg
20201223,松江,松江老城,农房松江府 3室2厅 南,340万,3室2厅 | 89.34平米 | 南 | 精装 | 11层  | 板楼,
20201223,松江,松江老城,松江颐景园 不靠路 楼层好 位置好 3房房主自荐,345万,3室1厅 | 90.41平米 | 南 | 毛坯 | 13层  | 板楼,
20201223,松江,松江老城,顶楼带阁楼，小复式，满五唯一，小区中间位置房主自荐,375万,3室2厅 | 114.36平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,
20201223,松江,松江老城,凤凰小区 2室1厅 南,248万,2室1厅 | 80平米 | 南 | 简装 | 中楼层(共5层) | 1982年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/standard_6e566bfd-cbe1-48a9-b4f9-5a2f7f2febf4.png.296x216.jpg
20201223,松江,松江老城,两房，满五年，低楼层，出行方便，可自行装修,208万,2室1厅 | 63.26平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/0006c866-e663-40c3-a798-35c3d3d31ddc.png.296x216.jpg
20201223,松江,松江老城,满五唯一税费少，双南房间位置好,179万,2室1厅 | 57.16平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/e39e2b24-ff33-4219-af14-06d196648c47.png.296x216.jpg
20201223,松江,松江老城,颐景园 精装小三房带车位 纯人车分流 没有遮挡,350万,3室2厅 | 91平米 | 南 | 精装 | 13层  | 板楼,
20201223,松江,松江老城,电梯房采光好边套园社区 位置好楼层好,480万,3室2厅 | 138.58平米 | 南 | 精装 | 低楼层(共7层) | 2006年建 | 板楼,
20201223,松江,松江老城,金地艺境(松江) 3室2厅 南,354万,3室2厅 | 89.9平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/d4f31d9a-9926-46d7-b218-60c923124530.png.296x216.jpg
20201223,松江,松江老城,精装修，复式好房，家电齐全，可直接拎包入住。新上,430万,3室1厅 | 144.96平米 | 南 | 其他 | 高楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3TDWDhcXc_1.jpg.296x216.jpg
