20201223,闵行,吴泾,永德小区+满五普宅税费少+南北两房+动静分离,190万,2室0厅 | 50.3平米 | 南 北 | 简装 | 高楼层(共6层) | 1987年建 | 板楼,http://image1.ljcdn.com/110000-inspection/5105ca33-4035-417a-8edf-6364265091d9_1000.jpg.296x216.jpg
20201223,闵行,吴泾,永德一房 位置佳 采光好 户型正气,138万,1室1厅 | 39平米 | 南 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,http://image1.ljcdn.com/110000-inspection/72923765-6ddc-4149-be0a-dea1d7520a81_1000.jpg.296x216.jpg
20201223,闵行,吴泾,精装南北大三房来啦！直接领包入住！房主自荐,325万,3室1厅 | 97.78平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/9b684609-6001-46b8-9b21-96bd3accc45b_1000.jpg.296x216.jpg
20201223,闵行,吴泾,紫晶宜居大三房（满五唯一），大阁楼，精装拎包入住。,512万,3室2厅 | 105.45平米 | 南 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_xkeXWPQXK_1.jpg.296x216.jpg
20201223,闵行,吴泾,精装南北两房  顶楼带阁楼   采光好,370万,2室2厅 | 82.06平米 | 南 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,http://image1.ljcdn.com/310000-inspection/0803cd47-f61a-404c-b222-f1fdf14ce4b1.JPG.296x216.jpg
20201223,闵行,吴泾,永德小区 双南户型 采光好 房型通透 可看房可收定,205万,2室1厅 | 57.73平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/310000-inspection/48cad095-888b-485b-8101-274eca20d971.JPG.296x216.jpg
20201223,闵行,吴泾,采光充足，户型方正，两室户楼层好,330万,2室1厅 | 70.73平米 | 南 | 精装 | 中楼层(共4层) | 1967年建 | 板楼,http://image1.ljcdn.com/310000-inspection/rsp_pic_upload5b5c09fa-12ee-4e0f-814c-2284fd7ee374.JPG.296x216.jpg
20201223,闵行,吴泾,双柏小区 两房朝南看房方便 房东诚心出售,160万,2室1厅 | 48.66平米 | 南 | 简装 | 中楼层(共6层) | 1989年建 | 板楼,http://image1.ljcdn.com/shfdfs-image/20170827/7e5c8f37-dc89-48df-93ab-6c23c8bd5995.jpg.296x216.jpg
20201223,闵行,吴泾,万乐城 精装 交通便利 15号线 配套齐 近交大华师大,63万,1室0厅 | 22.12平米 | 北 | 精装 | 中楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,永德小区  双南户型  位置好 户型好  采光充足,170万,2室0厅 | 50平米 | 南 | 简装 | 高楼层(共6层) | 1989年建 | 板楼,http://image1.ljcdn.com/110000-inspection/8ed89fdb5ae66660546b4e3e30e32c26-062.jpg.296x216.jpg
20201223,闵行,吴泾,一手动迁省税；两房朝南户，厅南北通，交通便利,666万,3室2厅 | 125.88平米 | 南 | 毛坯 | 低楼层(共13层) | 2015年建 | 板楼,
20201223,闵行,吴泾,通海路360弄 六楼带阁楼 三室两厅 诚心出售,399万,3室2厅 | 130.62平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/310000-inspection/af7a40fc-6bc5-4d32-9a3c-30c7ab5a516e.JPG.296x216.jpg
20201223,闵行,吴泾,紫竹半岛花园 3室2厅 南 北新上,1080万,3室2厅 | 104平米 | 南 北 | 精装 | 低楼层(共15层)  | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/standard_a8115079-0f43-4e91-af9d-1c500c384d9b.png.296x216.jpg
20201223,闵行,吴泾,15号线旁边；3房；精装修急卖,260万,3室1厅 | 56平米 | 南 | 精装 | 中楼层(共10层)  | 塔楼,
20201223,闵行,吴泾,地铁口，此房税费少，楼层好 精装修 近交大，税少,62万,1室0厅 | 22平米 | 北 | 精装 | 低楼层(共19层)  | 塔楼,http://image1.ljcdn.com/x-se/hdic-frame/472c03be-7cbc-40a7-9604-63e59da04c95.png.296x216.jpg
20201223,闵行,吴泾,此房双南户型，满五唯一，中间楼层采光好,280万,2室1厅 | 76.13平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,
20201223,闵行,吴泾,万乐城 精装总价低 配套齐全 交通便利 人人能买,82万,1室0厅 | 27.37平米 | 南 | 精装 | 低楼层(共19层) | 2015年建 | 塔楼,
20201223,闵行,吴泾,塘泾北苑 南北两房 户型方正 配套齐全,369万,2室2厅 | 88.01平米 | 南 | 毛坯 | 低楼层(共13层) | 2015年建 | 板楼,
20201223,闵行,吴泾,此房楼层好，精装修，产权40年，可注册公司,380万,3室2厅 | 110.36平米 | 南 北 | 精装 | 低楼层(共8层)  | 板楼,
20201223,闵行,吴泾,氯碱中间楼层，满五唯一精装修，可拎包入住,180万,2室1厅 | 59.56平米 | 南 | 简装 | 中楼层(共6层) | 1988年建 | 板楼,
20201223,闵行,吴泾,南北二房，全明户型，一手动迁，免增值税,420万,2室2厅 | 92.03平米 | 南 北 | 精装 | 低楼层(共6层) | 2011年建 | 板楼,
20201223,闵行,吴泾,此房税费少，楼层好 精装修 近交大，近华师大,195万,2室2厅 | 44平米 | 南 | 精装 | 中楼层(共10层) | 2014年建 | 塔楼,
20201223,闵行,吴泾,满五双南户型，卧室朝阳，楼层位置好,175万,2室1厅 | 52平米 | 南 北 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,
20201223,闵行,吴泾,虹梅景苑三街坊 1室2厅 南,290万,1室2厅 | 68.35平米 | 南 | 精装 | 高楼层(共14层) | 2011年建 | 板楼,
20201223,闵行,吴泾,万乐城 南北户型 使用面积大 上下两层,263万,3室1厅 | 57.92平米 | 南 | 精装 | 中楼层(共10层)  | 塔楼,
20201223,闵行,吴泾,酒店式 精装修层高4.5米 业主急售,190万,1室1厅 | 44.66平米 | 南 | 精装 | 中楼层(共10层)  | 塔楼,
20201223,闵行,吴泾,万乐城(商业类) 1室0厅 北,64万,1室0厅 | 22平米 | 北 | 精装 | 中楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,万乐城(商业类) 1室0厅 南,77万,1室0厅 | 27.3平米 | 南 | 精装 | 低楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,华师大交大万乐城在售好房低楼层,188万,2室1厅 | 44平米 | 南 | 精装 | 中楼层(共10层)  | 塔楼,http://image1.ljcdn.com/x-se/hdic-frame/prod-cf699f95-3b54-4425-b7ce-5c3155fe5adb.png.296x216.jpg
20201223,闵行,吴泾,万乐城(商业类) 1室0厅 南 北,83万,1室0厅 | 27.22平米 | 南 北 | 简装 | 高楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,万乐城一房外地人无社保也可以购买,85万,1室0厅 | 28.7平米 | 南 | 精装 | 低楼层(共18层)  | 塔楼,
20201223,闵行,吴泾,万乐城 精装总价低 配套齐全 交通便利 人人能买,80万,1室0厅 | 28平米 | 南 | 简装 | 中楼层(共18层)  | 塔楼,
20201223,闵行,吴泾,万乐城 精装总价低 配套齐全 交通便利 人人能买,82万,1室0厅 | 28平米 | 南 | 精装 | 低楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,万乐城(商业类) 1室0厅 南,85万,1室0厅 | 28平米 | 南 | 精装 | 中楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,万乐城 精装总价低 配套齐全 交通便利 人人能买,76万,1室0厅 | 27平米 | 南 | 精装 | 低楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,万乐城 精装总价低 配套齐全 交通便利 人人能买,76万,1室0厅 | 27.3平米 | 南 | 精装 | 低楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,吴泾新村 2室1厅 南,320万,2室1厅 | 94.52平米 | 南 | 其他 | 低楼层(共7层) | 2006年建 | 板楼,http://image1.ljcdn.com/x-se/310000-frame/26c5c8bd-9a95-40d4-aa65-2d92d1aacdb4.png.296x216.jpg
20201223,闵行,吴泾,虹梅景苑二街坊 电梯两房 南北通 动迁房免增值税,365万,2室2厅 | 91.42平米 | 南 | 毛坯 | 低楼层(共11层) | 2011年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/8aa2a2b7-4326-4e83-baa1-83084a2e1863.png.296x216.jpg
20201223,闵行,吴泾,永德小区 2室1厅 南,295万,2室1厅 | 70.99平米 | 南 | 精装 | 高楼层(共6层) | 1992年建 | 板楼,
20201223,闵行,吴泾,双南全明户型，采光好，通风好，看房方便。,260万,2室1厅 | 76.14平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/57bd3c4c-cb0f-48ac-91ca-274d1d5b2182.png.296x216.jpg
20201223,闵行,吴泾,大平层 南北通 精装修 拎包入住 双阳台 带电梯,1560万,3室2厅 | 144平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_yENOw5Be2_1.jpg.296x216.jpg
20201223,闵行,吴泾,地铁23号沿线，位置好，总价低，看房方便,152万,1室1厅 | 37.03平米 | 南 | 简装 | 中楼层(共5层) | 1978年建 | 板楼,http://image1.ljcdn.com/110000-inspection/fbb65324-3b50-4453-a580-78bf3ceb10f5_1000.jpg.296x216.jpg
20201223,闵行,吴泾,（通海二一改二难得的小户型）视野广阔+业主诚意,190万,1室1厅 | 58.61平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/838bdfe7-8039-4c99-b4a1-23a41bcab7bf_1000.jpg.296x216.jpg
20201223,闵行,吴泾,低楼层大两房，业主诚心出售，欢迎咨询,255万,2室1厅 | 84平米 | 南 | 毛坯 | 低楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/acc43903-dc10-49e0-8d74-77783ca0db48_1000.jpg.296x216.jpg
20201223,闵行,吴泾,吴泾新村 1室1厅 南,115万,1室1厅 | 27.54平米 | 南 | 其他 | 中楼层(共5层) | 1978年建 | 板楼,http://image1.ljcdn.com/110000-inspection/903aa846-fffd-4a37-ad00-3385999edf60_1000.jpg.296x216.jpg
20201223,闵行,吴泾,现代苑 南北两房有大院子无遮挡 看房方便 位置好,435万,2室2厅 | 94.56平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/shfdfs-image/20170907/ae6a0e37-d55a-4ac4-9787-3af048d48376.jpg.296x216.jpg
20201223,闵行,吴泾,虹梅景苑一街坊 再晚的夜晚 总有灯火等你归来新上,410万,2室2厅 | 86.37平米 | 南 北 | 简装 | 高楼层(共6层) | 2011年建 | 板楼,
20201223,闵行,吴泾,房子是2006年商品房 满五年  南北通透  带大院子,480万,3室2厅 | 120平米 | 南 北 | 简装 | 低楼层(共7层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/145387db-1494-4d30-9c4b-28217907afe6_1000.jpg.296x216.jpg
20201223,闵行,吴泾,万乐城(商业类) 1室0厅 南新上,80万,1室0厅 | 27平米 | 南 | 精装 | 低楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,万乐城 精装总价低 配套齐全 交通便利 人人能买,87万,1室0厅 | 27平米 | 南 | 精装 | 中楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,地铁口，此房税费少，楼层好 精装修 近交大，税少,79.6万,1室1厅 | 28平米 | 南 | 精装 | 高楼层(共18层)  | 塔楼,
20201223,闵行,吴泾,万乐城 精装总价低 配套齐全 交通便利 人人能买,77万,1室0厅 | 27.3平米 | 南 | 精装 | 低楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,万乐城(商业类) 1室1厅 南,85万,1室1厅 | 27.22平米 | 南 | 精装 | 中楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,万乐城 精装总价低 配套齐全 交通便利 人人能买,65万,1室0厅 | 21.77平米 | 北 | 精装 | 高楼层(共19层)  | 塔楼,http://image1.ljcdn.com/x-se/hdic-frame/638d4b45-5a3f-4217-a9ea-7dd617820e7c.png.296x216.jpg
20201223,闵行,吴泾,万乐城(商业类) 1室1厅 南,84.8万,1室1厅 | 27.23平米 | 南 | 简装 | 中楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,此房唯满２年，南北户型，，中楼层，单价低 业主诚心,125万,1室1厅 | 35.3平米 | 南 | 其他 | 中楼层(共6层) | 1961年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/e26ec52a-f36b-41b2-8e4a-86220ee9ccc0.png.296x216.jpg
20201223,闵行,吴泾,201弄小两房户型，采光好，业主诚意出售,218万,2室1厅 | 65.15平米 | 南 | 毛坯 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/5fdecd4e-bd77-4613-b2a3-7cd441c281dd.png.296x216.jpg
20201223,闵行,吴泾,双柏小区 标准一室一厅 采光好好好！,156万,1室1厅 | 52.94平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/x-se/310000-frame/60212d37-b879-4bec-8213-620bde18dd6a.png.296x216.jpg
20201223,闵行,吴泾,万乐城(商业类) 1室1厅 北,65万,1室1厅 | 21.78平米 | 北 | 简装 | 中楼层(共19层)  | 塔楼,
20201223,闵行,吴泾,你想出门就能逛街嘛，总价低，小户型，好楼层,135万,1室1厅 | 33.11平米 | 南 | 简装 | 中楼层(共5层) | 1985年建 | 板楼,http://image1.ljcdn.com/x-se/hdic-frame/cf494c88-563f-44bc-b331-95f4ebe8968c.png.296x216.jpg
20201223,闵行,吴泾,视野好！大两房来袭！满五唯一！,315万,2室1厅 | 92.71平米 | 南 北 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,
