20201223,闵行,莘庄,邻地铁 莘梓苑 楼层好 平层四房  适合置换 居家,939万,4室2厅 | 135.69平米 | 南 北 | 简装 | 中楼层(共5层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_u7DxMF0Il_1.jpg.296x216.jpg
20201223,闵行,莘庄,满五唯一，楼层好，采光充足，设施齐全，交通便利,445万,2室2厅 | 109.11平米 | 南 | 简装 | 高楼层(共15层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4RGfXlMY0_1.jpg.296x216.jpg
20201223,闵行,莘庄,康城标准小三房，凤凰楼层，满五V一，看房随时房主自荐,468万,3室2厅 | 118.72平米 | 东南 南 | 毛坯 | 高楼层(共12层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2MlV7Ezg4_1.jpg.296x216.jpg
20201223,闵行,莘庄,万科新上安静位置 南北阳台两房 一楼带花园 诚意出售房主自荐,769万,2室2厅 | 91.37平米 | 南 | 精装 | 低楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_m4lbYuIaM_1.jpg.296x216.jpg
20201223,闵行,莘庄,莘松五村 全明户型 朝南一房 楼层采光好 随时看房,380万,1室1厅 | 43.52平米 | 南 | 简装 | 中楼层(共6层) | 1989年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_JIk08YM1M_1.jpg.296x216.jpg
20201223,闵行,莘庄,万科新上复式，安静位置，带大露台，诚意出售新上,1288万,4室2厅 | 149.99平米 | 南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_HN89F9hua_1.jpg.296x216.jpg
20201223,闵行,莘庄,此房满五年，买进价高，带产权车位，莘庄平层四房房主自荐,1450万,4室2厅 | 216.26平米 | 南 北 | 精装 | 低楼层(共17层) | 2010年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-7ecdba41-f034-422e-898b-a9f258a10881.jpg.296x216.jpg
20201223,闵行,莘庄,满五唯一  景观楼层  茗额未用  两房朝南,320万,2室1厅 | 46.7平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4CnunjSDS_1.jpg.296x216.jpg
20201223,闵行,莘庄,出行方便 买进价格220万 满二年 2+1改动 业主诚意出售房主自荐,420万,3室2厅 | 99.36平米 | 东南 | 精装 | 低楼层(共8层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NB81OAvID_1.jpg.296x216.jpg
20201223,闵行,莘庄,中间位置 唯一一套厨房全朝北的户型 出行方便,315万,2室1厅 | 81.68平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ZztbIFfMU_1.jpg.296x216.jpg
20201223,闵行,莘庄,满五唯一，低楼层，精装修，诚意出售,329万,2室1厅 | 66.03平米 | 南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/4635f108-fff0-4a6b-8f08-58165187ee7e_1000.jpg.296x216.jpg
20201223,闵行,莘庄,南北通透 大两房 近超市全明户型 小区中间位置,478万,2室2厅 | 113.75平米 | 南 北 | 简装 | 中楼层(共14层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_IQZOIT0Ma_1.jpg.296x216.jpg
20201223,闵行,莘庄,全南户型/楼层位置好/门口莘庄站/电梯房/,600万,2室2厅 | 102.61平米 | 南 | 简装 | 中楼层(共27层) | 1999年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_h19Fh6RN2_1.jpg.296x216.jpg
20201223,闵行,莘庄,位置楼层为王 一期南北通2房  客户只需要缴纳契税,460万,2室2厅 | 104.52平米 | 南 | 简装 | 高楼层(共8层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_VM0BFRZ4X_1.jpg.296x216.jpg
20201223,闵行,莘庄,金城绿苑(公寓) 3室2厅 南,700万,3室2厅 | 146.66平米 | 南 | 简装 | 中楼层(共5层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_H2lY4dhZn_1.jpg.296x216.jpg
20201223,闵行,莘庄,位置好  精装修  满五唯一  房东诚意出售  价格可谈房主自荐,226万,2室1厅 | 50.65平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/1aeae61e-95e4-4d11-a1b4-4de7850a5e11_1000.jpg.296x216.jpg
20201223,闵行,莘庄,品质小区，12号线近在眼前，莘庄CBD旁，三房两卫房主自荐,718万,3室2厅 | 132.76平米 | 南 | 精装 | 低楼层(共8层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_CBpl1F5sf_1.jpg.296x216.jpg
20201223,闵行,莘庄,电梯3房，买进价格高，税少，视野开阔房主自荐,580万,3室1厅 | 117平米 | 南 北 | 精装 | 中楼层(共24层) | 1998年建 | 塔楼,http://image1.ljcdn.com/310000-inspection/pc1_Oik5keN8F_1.jpg.296x216.jpg
20201223,闵行,莘庄,莲浦新苑电梯复式带阁楼满五唯一买进高两个露台,1240万,4室2厅 | 199.07平米 | 南 | 精装 | 高楼层(共9层) | 2001年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_5vQvp9fQm_1.jpg.296x216.jpg
20201223,闵行,莘庄,大花园双天井，满五唯一，黎安一村近地铁,425万,3室1厅 | 82.02平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/6f86c110-a9f4-4b83-a682-e1662d9235e2_1000.jpg.296x216.jpg
20201223,闵行,莘庄,视野开阔，采光通风好，空间格局好,410万,3室2厅 | 123.9平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_7zhLIpUyZ_1.jpg.296x216.jpg
20201223,闵行,莘庄,天然湖泊尉秀湖上建，别墅家中住,2500万,3室2厅 | 264.9平米 | 南 | 精装 | 4层 | 2003年建 | 板楼 | 双拼别墅,http://image1.ljcdn.com/110000-inspection/pc1_nwH0YBUXx_1.jpg.296x216.jpg
20201223,闵行,莘庄,满五年无个税+带阁楼+带露台+南北通+视野开阔+位置静,610万,3室2厅 | 133.12平米 | 南 | 精装 | 高楼层(共7层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/4e03c82a-0281-4dd8-9b48-a7c29c6c9d20_1000.jpg.296x216.jpg
20201223,闵行,莘庄,顶楼复式，满五唯一，业主诚意。,530万,4室2厅 | 127.13平米 | 南 | 精装 | 高楼层(共5层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_xv3oIzJAj_1.jpg.296x216.jpg
20201223,闵行,莘庄,联排边套 花园大 看房预约基本方便 超大空间使用,1515万,4室2厅 | 185.33平米 | 南 | 简装 | 3层 | 1999年建 | 板楼 | 联排别墅,http://image1.ljcdn.com/110000-inspection/pc1_mFqvdAZk3_1.jpg.296x216.jpg
20201223,闵行,莘庄,此房1复2带地下室50平 花园60平 清水码头，随时看房主自荐,798万,4室3厅 | 254.22平米 | 南 | 简装 | 低楼层(共15层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9kMgzgDAM_1.jpg.296x216.jpg
20201223,闵行,莘庄,精装西游俩房朝南 全明户型采光好,530万,2室1厅 | 67.72平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_kCB1AWJmZ_1.jpg.296x216.jpg
20201223,闵行,莘庄,莘松二村，中间楼层，南北通风，税费少，诚意出售房主自荐,290万,2室1厅 | 54.35平米 | 南 | 简装 | 中楼层(共5层) | 1984年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_RSawLtqOa_1.jpg.296x216.jpg
20201223,闵行,莘庄,小区品质好，环境幽雅，，生活休闲娱乐设施齐全房主自荐,565万,2室2厅 | 107.07平米 | 南 | 简装 | 高楼层(共18层) | 1999年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_0MdgtsRHS_1.jpg.296x216.jpg
20201223,闵行,莘庄,莘南花苑二村 2室1厅 南,525万,2室1厅 | 67.72平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_c2hu1O4bW_1.jpg.296x216.jpg
20201223,闵行,莘庄,中兴位置，精装修 户型正气，南北两阳台，通风效果佳房主自荐,790万,2室1厅 | 97.38平米 | 南 | 精装 | 中楼层(共14层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_wsUzuNs8S_1.jpg.296x216.jpg
20201223,闵行,莘庄,莘城电梯高楼层，采光好视野开阔，房主自荐,570万,2室2厅 | 111.67平米 | 南 | 简装 | 高楼层(共18层) | 1999年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_zTgxh4bsX_1.jpg.296x216.jpg
20201223,闵行,莘庄,二期南北通三房朝南 带地下室 位置优越,560万,3室2厅 | 223.95平米 | 南 | 简装 | 低楼层(共14层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_X9ZlBQ7oC_1.jpg.296x216.jpg
20201223,闵行,莘庄,沁春园三村带产权车位商品房，位置好，无遮挡，有钥匙房主自荐,466万,2室2厅 | 91.75平米 | 南 北 | 简装 | 低楼层(共14层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_6RIeKMXBs_1.jpg.296x216.jpg
20201223,闵行,莘庄,千年一叹西湖苑，只为到此安家园,320万,2室2厅 | 83平米 | 南 北 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/8f67aed0-ca9d-4c05-ba03-de5d7a79879f_1000.jpg.296x216.jpg
20201223,闵行,莘庄,莘庄 春申站200米 07年品质社区  20平采光花园房主自荐,515万,2室2厅 | 97.24平米 | 南 | 简装 | 低楼层(共6层) | 2007年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_jVZF5pKj7_1.jpg.296x216.jpg
20201223,闵行,莘庄,西环二村 2室2厅 南新上,430万,2室2厅 | 91平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/eed0f663-a932-4688-8d4f-f3a407289a9c_1000.jpg.296x216.jpg
20201223,闵行,莘庄,花园位置 大三房 满五唯一 大院子 诚意卖 随时看房新上,425万,3室2厅 | 101.75平米 | 南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/1b7cd5b9-0755-49ca-b217-9e425cfca04d_1000.jpg.296x216.jpg
20201223,闵行,莘庄,黎安板块！优质中间楼层！边套两房！满五唯一!新上,285万,2室1厅 | 64.43平米 | 南 北 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/85f6b8c2-8a8b-4ba1-b92d-3d7fdda2cf2b_1000.jpg.296x216.jpg
20201223,闵行,莘庄,奥塞花园 低密度社区  集中绿化 南北通透 随时可看房主自荐,775万,2室2厅 | 109.69平米 | 南 北 | 精装 | 中楼层(共14层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_S3doBD47p_1.jpg.296x216.jpg
20201223,闵行,莘庄,满五                                       VR房,205万,1室1厅 | 46.36平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_SjHL39dWH_1.jpg.296x216.jpg
20201223,闵行,莘庄,此房满五年唯一税费少楼层优质采光宛如奥迪远光灯安静新上,385万,1室1厅 | 66平米 | 南 | 简装 | 中楼层(共8层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/bcfefc39-55c4-4194-9733-356cf47d9398_1000.jpg.296x216.jpg
20201223,闵行,莘庄,电梯高层景观房，精装修全屋VRV空调带地暖，诚意出售,765万,3室2厅 | 156.58平米 | 西南 | 精装 | 高楼层(共18层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_2zovrxFKn_1.jpg.296x216.jpg
20201223,闵行,莘庄,两房朝南精装修，满五唯一，诚意出售，楼层好新上,370万,2室1厅 | 81.65平米 | 南 | 精装 | 低楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/7dbf8917-3a3f-4b89-b1c7-a670f0d40ccc_1000.jpg.296x216.jpg
20201223,闵行,莘庄,中间楼层方便出入，位置好不靠路，采光好新上,315万,1室1厅 | 45.95平米 | 南 | 简装 | 中楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/700b8c56-a3ab-4404-abeb-cd69026c76ff_1000.jpg.296x216.jpg
20201223,闵行,莘庄,莘东路12弄 2室1厅 南,320万,2室1厅 | 59.49平米 | 南 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_IH4tW6OfO_1.jpg.296x216.jpg
20201223,闵行,莘庄,地铁口 南北通大三房  置换诚意出售,750万,3室2厅 | 134.02平米 | 南 | 简装 | 低楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_00BJfNWAf_1.jpg.296x216.jpg
20201223,闵行,莘庄,超大四房、业主超诚意、精致好装修、朝南大花园、赞房主自荐,1050万,4室2厅 | 163平米 | 南 | 精装 | 低楼层(共9层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LQL90QRuS_1.jpg.296x216.jpg
20201223,闵行,莘庄,小区中间位置，视野开阔，采光好，学+区房+ 地+铁房,860万,3室2厅 | 121.4平米 | 南 | 精装 | 低楼层(共14层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LfzkCsSpQ_1.jpg.296x216.jpg
20201223,闵行,莘庄,三期高区双南户型，满五唯一税费少房主自荐,420万,2室2厅 | 95.4平米 | 南 | 精装 | 高楼层(共16层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_h9XCPI5yT_1.jpg.296x216.jpg
20201223,闵行,莘庄,满五年唯一+南北通+电梯两房+双轨交通+业主急售房主自荐,418万,2室2厅 | 79.86平米 | 南 | 简装 | 低楼层(共20层) | 1995年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_bVxdKLypY_1.jpg.296x216.jpg
20201223,闵行,莘庄,此房户型正，两房朝南，厨卫朝北，业主诚意出售房主自荐,332万,2室2厅 | 89.13平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_X8LXGUsZs_1.jpg.296x216.jpg
20201223,闵行,莘庄,景观房，电梯房，大三房精装拎包入住，看房方便房主自荐,780万,3室2厅 | 132.06平米 | 东南 | 精装 | 中楼层(共16层) | 2002年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-6b01212c-69ab-41d3-ac05-d559c5b7f65a.jpg.296x216.jpg
20201223,闵行,莘庄,业主诚意急售，电梯大一房，位置楼层佳，双轨交通。,370万,1室1厅 | 58.87平米 | 南 | 简装 | 中楼层(共17层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_oSN7MvvTP_1.jpg.296x216.jpg
20201223,闵行,莘庄,近地铁5号线春申站  业主自住保养的不错 看房提前预约,730万,2室2厅 | 111.05平米 | 南 北 | 精装 | 中楼层(共14层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_HxoRppPMW_1.jpg.296x216.jpg
20201223,闵行,莘庄,中间楼层，不靠马路，边套全明户型，转角大阳台房主自荐,452万,2室1厅 | 55.79平米 | 南 | 精装 | 中楼层(共5层) | 1986年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ZJBFTDJhW_1.jpg.296x216.jpg
20201223,闵行,莘庄,康城二期经典双南两房 全明户型总价低 位置好出行便利,388万,2室2厅 | 90.59平米 | 南 | 精装 | 中楼层(共17层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_OB5opWPZ9_1.jpg.296x216.jpg
20201223,闵行,莘庄,实际单价低 加阁楼约195平 就近闵实小 近莘庄站位置佳房主自荐,950万,3室3厅 | 115.14平米 | 南 北 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_IWUqyREaI_1.jpg.296x216.jpg
20201223,闵行,莘庄,中间楼层双南两房看房方便业主诚意！,310万,2室1厅 | 69.63平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/1f273cd9-8e3d-4c65-bf82-8058065b1c41_1000.jpg.296x216.jpg
20201223,闵行,莘庄,康城三房一线  大毛坯 满五年唯一 产权清晰 随时看房,545万,3室2厅 | 133.88平米 | 南 | 简装 | 低楼层(共16层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_OK0Ub6tem_1.jpg.296x216.jpg
20201223,闵行,莘庄,康城三期大两房 两房朝南 交通方便房主自荐,426万,2室2厅 | 103.7平米 | 南 | 精装 | 高楼层(共14层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_JzUxh8Xx2_1.jpg.296x216.jpg
20201223,闵行,莘庄,小区中间位置 南北通 大三房 业主诚意卖 看房方便,700万,3室2厅 | 139.97平米 | 南 北 | 精装 | 低楼层(共17层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_RksLmsXse_1.jpg.296x216.jpg
20201223,闵行,莘庄,天然湖泊上建，双拼别墅，地上三层，带南北大花园房主自荐,2350万,5室2厅 | 264.9平米 | 南 | 精装 | 4层 | 2003年建 | 板楼 | 双拼别墅,http://image1.ljcdn.com/110000-inspection/pc1_dr87aRaxq.jpg.296x216.jpg
20201223,闵行,莘庄,当代艺墅品质小区，森林别墅，宜居好房,2066万,4室2厅 | 291平米 | 南 | 简装 | 2层 | 2000年建 | 板楼 | 双拼别墅,http://image1.ljcdn.com/110000-inspection/pc1_B1Nza0NB0_1.jpg.296x216.jpg
20201223,闵行,莘庄,钥匙房看房方便，满五唯一，无个税，未读,308万,2室1厅 | 67.09平米 | 南 | 简装 | 高楼层(共5层) | 1988年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_FSRJRJVhl_1.jpg.296x216.jpg
20201223,闵行,莘庄,上海康城 2室2厅 南,420万,2室2厅 | 105.32平米 | 南 | 简装 | 中楼层(共13层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_gfKGxJWyO_1.jpg.296x216.jpg
20201223,闵行,莘庄,沁春园二村 南北三房 装修好可拎包入住，价格可谈,410万,3室1厅 | 85.66平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/310000-inspection/test-5e8110ad-be06-4311-b545-9121693844b7.png.296x216.jpg
20201223,闵行,莘庄,丽华公寓(公寓) 3室2厅 南房主自荐,500万,3室2厅 | 108.85平米 | 南 | 精装 | 高楼层(共7层) | 1999年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-e2584808-1d99-4bd6-b136-82fa2c93099f.jpg.296x216.jpg
20201223,闵行,莘庄,一楼带地下室 产证面积277平米 单价低 装修保养好房主自荐,608万,3室2厅 | 277.28平米 | 南 北 | 精装 | 低楼层(共12层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_MhFRHauKT_1.jpg.296x216.jpg
20201223,闵行,莘庄,附带80平阁楼！再带产权车位！三开间朝南！视野开阔！,395万,2室1厅 | 90.59平米 | 南 | 精装 | 高楼层(共17层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_9wlOzM0Xc_1.jpg.296x216.jpg
20201223,闵行,莘庄,奥塞花园 精致小户型  非底楼 户型方正 房东诚售,365万,1室2厅 | 53.97平米 | 南 | 简装 | 低楼层(共14层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_F8wyrsQUZ_1.jpg.296x216.jpg
20201223,闵行,莘庄,电梯精装景观房，交通便利配套全，楼层高采光好，,398万,1室1厅 | 52.56平米 | 南 | 精装 | 高楼层(共12层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_GEHQxumOF_1.jpg.296x216.jpg
20201223,闵行,莘庄,邻里苑09年次新小区，顶楼带阁楼，买进价高税费少房主自荐,378万,1室1厅 | 54.65平米 | 南 | 简装 | 高楼层(共6层) | 2009年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ttYLN6Rj9_1.jpg.296x216.jpg
20201223,闵行,莘庄,三期 莘华府 大户型 房龄新 飞机户型 待产权车位,778万,3室2厅 | 140平米 | 南 北 | 精装 | 低楼层(共18层) | 2013年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ciTAtKWXk_1.jpg.296x216.jpg
20201223,闵行,莘庄,满五！店长推荐！安静位置！老房东诚售！房主自荐,1110万,3室2厅 | 126.63平米 | 南 北 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_tpSpyZnIC_1.jpg.296x216.jpg
20201223,闵行,莘庄,三期大三房，一南两北，近超市教育  满五年唯一,505万,3室2厅 | 129.01平米 | 南 | 简装 | 低楼层(共16层) | 2006年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_BVL47drp9_1.jpg.296x216.jpg
20201223,闵行,莘庄,户型正气+小区临河位置+精装+高得房率！！！房主自荐,299万,2室1厅 | 68.08平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/310000-inspection/0d3d00fa-380a-4c3e-8d4c-881181219069_1000.jpg.296x216.jpg
20201223,闵行,莘庄,总价低！面积大！全明户型很正气，得房率高！！！房主自荐,298万,2室1厅 | 73.35平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_sKf7qMb5Y_1.jpg.296x216.jpg
20201223,闵行,莘庄,精装修，地段好，房型方正，前后无遮挡采光好,710万,3室2厅 | 119.61平米 | 南 | 精装 | 中楼层(共10层) | 2002年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_IdZzviTH6_1.jpg.296x216.jpg
20201223,闵行,莘庄,电梯高层+景观房+龙之梦旁++双轨交+近地铁+茗额房主自荐,690万,3室2厅 | 152.66平米 | 南 | 简装 | 低楼层(共18层) | 2000年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_Wu5UXBieY_1.jpg.296x216.jpg
20201223,闵行,莘庄,西边套  满五唯一 精装修，领包入住 业主诚意出售房主自荐,518万,3室2厅 | 129.39平米 | 南 北 | 精装 | 低楼层(共17层) | 2008年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_99wBK4w2N_1.jpg.296x216.jpg
20201223,闵行,莘庄,丽华公寓顶楼带阁楼，满五年，不靠路，采光好房主自荐,385万,2室1厅 | 73.53平米 | 南 | 简装 | 高楼层(共7层) | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/1e606ca1-0256-4781-b56e-2d4c87de2f30_1000.jpg.296x216.jpg
20201223,闵行,莘庄,黎安经典复式+满五唯一+配套齐全房主自荐,355万,2室1厅 | 80.85平米 | 南 | 精装 | 高楼层(共5层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/ac2025b5-16c4-4b74-8407-56313192e148_1000.jpg.296x216.jpg
20201223,闵行,莘庄,地铁口  精装全屋地暖 附57平米阁楼房主自荐,820万,4室3厅 | 133.86平米 | 南 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_pa43KAfdR_1.jpg.296x216.jpg
20201223,闵行,莘庄,户型难得，可使用面积大，税费少，价格合适,249万,2室1厅 | 64.16平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3JnMdegRJ_1.jpg.296x216.jpg
20201223,闵行,莘庄,西湖苑在售双南好房，满五唯一，业主诚售。房主自荐,285万,2室1厅 | 70.51平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,http://image1.ljcdn.com/110000-inspection/dd385a3a-c486-40a4-aaee-9a0aaca19e04_1000.jpg.296x216.jpg
20201223,闵行,莘庄,康城三期一复地，精装修，户型方正房主自荐,673万,5室2厅 | 284.27平米 | 南 | 精装 | 低楼层(共14层) | 2006年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_A6K026dtk_1.jpg.296x216.jpg
20201223,闵行,莘庄,莘城公寓 3室2厅 户型方正 业主诚意 地铁一/五号线房主自荐,695万,3室2厅 | 146.7平米 | 南 北 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_7IUiZXHHH_1.jpg.296x216.jpg
20201223,闵行,莘庄,此房诚意出售，全明户型，采光好，房型正气,650万,3室2厅 | 108.96平米 | 南 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_87IWLDFEk_1.jpg.296x216.jpg
20201223,闵行,莘庄,笋盘笋盘，稀有户型，诚意出售，视野very好,580万,4室2厅 | 139.74平米 | 南 | 简装 | 高楼层(共18层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ird8f2fwm_1.jpg.296x216.jpg
20201223,闵行,莘庄,楼层好+带阁楼+一梯一户+使用空间大+业主诚意卖,595万,3室2厅 | 134.69平米 | 南 | 简装 | 高楼层(共4层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/bee4959e-19d3-4691-881d-c6d1808a36bc_1000.jpg.296x216.jpg
20201223,闵行,莘庄,莘庄南广场大面积两房，中间楼层采光好,650万,2室1厅 | 121.74平米 | 南 | 精装 | 中楼层(共11层) | 1998年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_HUtMlaX1G_1.jpg.296x216.jpg
20201223,闵行,莘庄,中间楼层+距离地铁700米+标准小三房,500万,3室1厅 | 78.52平米 | 南 北 | 简装 | 中楼层(共6层) | 1993年建 | 板楼,http://image1.ljcdn.com/110000-inspection/0c5e822a-4ba5-4e2d-aa5a-89ef097b62d3_1000.jpg.296x216.jpg
20201223,闵行,莘庄,阳台可以打羽毛球，坐在山顶品云淡风轻，快来看。,558万,3室2厅 | 139.66平米 | 南 | 精装 | 低楼层(共18层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_nzVbemYuU_1.jpg.296x216.jpg
20201223,闵行,莘庄,满五唯一税费少，采光好，诚意出售！房主自荐,285万,2室2厅 | 69.63平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_LPe6Gk5Kv_1.jpg.296x216.jpg
20201223,闵行,莘庄,龙之梦+全新装修+中秧空调+莘庄地铁站+电梯景观房,798万,4室2厅 | 168.87平米 | 南 | 精装 | 高楼层(共22层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_Q1aZhX6d7_1.jpg.296x216.jpg
20201223,闵行,莘庄,南临河，水景房，高楼层，采光好，交通出行方便！,580万,3室2厅 | 135.49平米 | 南 | 精装 | 高楼层(共14层) | 2005年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_zclHoJ6em_1.jpg.296x216.jpg
20201223,闵行,莘庄,景观楼层，视野开阔，小区位于闹中取静，您值得拥有,460万,2室2厅 | 110.69平米 | 北 | 精装 | 低楼层(共24层) | 1996年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_evimLVqBy_1.jpg.296x216.jpg
